project_id,deployment_id,placename,longitude,latitude,start_date,end_date,survey_days,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,camera_name,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,habitat_type,landuse_type,subproject_design,event_name,event_description,event_type,recorded_by
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc8B_20221013,GA_Anthropogenic_Weigel_loc_8B,-84.3691,33.7837,10/13/2022,10/22/2022,9,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc16B_20221022,GA_Anthropogenic_Weigel_22_loc_16B,-84.3741,33.7835,10/22/2022,10/31/2022,9,None, ,Trail hiking, ,2027940,Bushnell Trophy Cam HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc6b_20221022,GA_Anthropogenic_Weigel_22_loc_6B,-84.3718,33.7877,10/22/2022,10/31/2022,9,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc8B_20221022,GA_Anthropogenic_Weigel_loc_8B,-84.3691,33.7837,10/22/2022,10/31/2022,9,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,AZ_Desert_Sonoran_22_DOVE 10/24/2022,AZ_Desert_Sonoran_22_DOVE,-110.9289,32.4382,10/24/2022,11/2/2022,9,None, ,None, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Sonoran,Desert,Suburban, , , , , 
Snapshot USA 2022,CA_Anthropogenic_Carlile_22_07a,CA_Anthropogenic_Carlile_22_07,-122.0033,37.9058,9/1/2022,9/11/2022,10,None, ,Other, ,2063889,Camera007,1,Camera Functioning,Knee height, ,Parallel, , , , ,Carlile,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,FL_Forest_Balu_ALC24,ALC24,-82.1715,29.7306,9/2/2022,9/12/2022,10,None, ,Road dirt,"Cameras split between on and off road locations, road used by Alachua County staff for restoration/maintenance only",2058760,Bushnell 24 MP Core Prime,1,Unknown Failure,Knee height, ,Parallel, , , , ,Balu,Forest,Rural,"Cameras spaced ~1km apart, approximately equally divided between on and off road locations, set to target bobcat, coyote, and black bear", , , ,Matt Hallett
Snapshot USA 2022,TX_Grassland_Matador_22_number4 09/05/2022,TX_Grassland_Matador_22_number4,-100.4248,34.1087,9/5/2022,9/15/2022,10,None, ,Water source,stock tank,2044923,bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Matador,Grassland,Wild, , , , , 
Snapshot USA 2022,TX_Grassland_Matador_22_Rivermill 09/05/2022,TX_Grassland_Matador_22_Rivermill,-100.3746,34.1424,9/5/2022,9/15/2022,10,None, ,None, ,2044923,bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Matador,Grassland,Wild, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc1_20220909,GA_Anthropogenic_Weigel_22_loc_1,-84.3813,33.7904,9/9/2022,9/19/2022,10,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc2_20220909,GA_Anthropogenic_Weigel_22_loc_2,-84.3778,33.7918,9/9/2022,9/19/2022,10,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc3_20220909,GA_Anthropogenic_Weigel_22_loc_3,-84.3764,33.7938,9/9/2022,9/19/2022,10,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,DC_Forest_Urban_LillianCareyPark 09/30/2022,DC_LillianCareyPark,-77.1409,38.8406,9/30/2022,10/10/2022,10,None, ,Trail game, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,TX_Grassland_GeneHowe_22_cam06 09/30/2022,TX_Grassland_GeneHowe_22_cam06,-100.2803,35.9318,9/30/2022,10/10/2022,10,None, ,Water source, ,2045040,6,0,Camera Functioning,Knee height, ,Parallel, , , , ,GeneHowe,Grassland,Wild, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc16_20221003,GA_Anthropogenic_Weigel_22_loc_16,-84.3757,33.7838,10/3/2022,10/13/2022,10,None, ,Trail hiking, ,2027940,Bushnell Trophy Cam HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc8B_20221003,GA_Anthropogenic_Weigel_loc_8B,-84.3691,33.7837,10/3/2022,10/13/2022,10,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc17_20221010,GA_Anthropogenic_Weigel_22_loc_17,-84.4060,33.7780,10/10/2022,10/20/2022,10,None, ,Trail hiking, ,2027940,Bushnell Trophy Cam HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Forest_JonesCenter_Dep_01a,GA_Forest_JonesCenter_22_01,-84.4558,31.1715,10/21/2022,10/31/2022,10,None, ,Road dirt, ,2026488,1,1,Camera Functioning,Knee height, ,Parallel, , , , ,JonesCenter,Forest,Rural, , , , , 
Snapshot USA 2022,MA_Forest_Bak_22_Byam_Elementary,MA_Forest_Bak_22_Byam_Elementary,-71.3810,42.5727,10/24/2022,11/3/2022,10,None, ,None, ,2024927,Bushnell DS Core No Glow,1,Camera Functioning,Knee height, ,Parallel, , , , ,Bak,Forest,Suburban, , , , , 
Snapshot USA 2022,ME_Forest_PEF 7A B9 08/20-9/1,PEF 7A B9,-68.6309,44.8606,8/20/2022,8/31/2022,11,None, ,None, ,2062423,7A B9,1,Camera Functioning,Knee height, ,Parallel, , , , ,PenobscotForest,Forest,Wild, , , , , 
Snapshot USA 2022,WY_Grassland_UoW_SB_W_C2_D1.1,WY_Grassland_UoW_22.02,-105.7475,42.1468,9/2/2022,9/13/2022,11,None, ,None, ,2026489,2,0,Camera Functioning,Knee height, ,Parallel, , , , ,UoW,Grassland,Wild, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_8 09/18/2022,Ames_8,-93.5755,42.0968,9/18/2022,9/29/2022,11,None, ,None, ,2021663,Bushnell,1,Camera Functioning,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc8B_20220922,GA_Anthropogenic_Weigel_loc_8B,-84.3691,33.7837,9/22/2022,10/3/2022,11,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc3_20220928,GA_Anthropogenic_Weigel_22_loc_3,-84.3764,33.7938,9/28/2022,10/9/2022,11,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc13_20220929,GA_Anthropogenic_Weigel_22_loc_13,-84.4031,33.7783,9/29/2022,10/10/2022,11,None, ,Trail hiking, ,2027940,Bushnell Trophy Cam HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc10_20221002,GA_Anthropogenic_Weigel_22_loc_10,-84.3527,33.8085,10/2/2022,10/13/2022,11,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc4_20221002,GA_Anthropogenic_Weigel_22_loc_4,-84.3579,33.8079,10/2/2022,10/13/2022,11,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,MT_Grassland_Fort_Belknap_22_Cam09,MT_Grassland_Fort_Belknap_22_Cam09,-108.8546,48.3966,10/3/2022,10/14/2022,11,None, ,None, ,2069831,SI 49,0,Wildlife Damage,Knee height, ,Parallel, , , , ,FortBelknap,Grassland,Wild, , , , , 
Snapshot USA 2022,DC_Forest_Urban_CricketGrounds 10/04/2022,DC_CricketGrounds,-76.9872,38.8145,10/4/2022,10/15/2022,11,None, ,Trail game, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,CA_Forest_SierraNevada_Camera 13_Deployment 2,CA_Forest_SierraNevada_22_13,-119.6881,37.3691,10/11/2022,10/22/2022,11,None, ,Trail hiking, ,2061178,Bushnell E2_1.1,0,Camera Functioning,Knee height, ,Parallel, , , , ,SierraNevada,Forest,Wild, , , , , 
Snapshot USA 2022,NY_Forest_Bogan_22_Dep_15b,NY_Forest_Bogan_22_Loc_15,-73.8550,42.7112,10/15/2022,10/26/2022,11,None, ,None, ,2067098,20CAM15DAB_II,5,Camera Functioning,Knee height, ,Parallel, , , , ,Bogan,Forest,Suburban, , , , , 
Snapshot USA 2022,NY_Forest_SkaneatelesConservationArea_09 10/17/2022,NY_Forest_SkaneatelesConservationArea_09,-76.3906,42.9724,10/17/2022,10/28/2022,11,None, ,Trail game,*possible* game trail,2058527,Browning Strikeforce 850HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Skaneateles,Forest,Wild, , , , , 
Snapshot USA 2022,CA_Anthropogenic_Carlile_22_07b,CA_Anthropogenic_Carlile_22_07,-122.0033,37.9058,10/20/2022,10/31/2022,11,None, ,Other, ,2063889,Camera007,1,Camera Functioning,Knee height, ,Parallel, , , , ,Carlile,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc17_20221020,GA_Anthropogenic_Weigel_22_loc_17,-84.4060,33.7780,10/20/2022,10/31/2022,11,None, ,Trail hiking, ,2027940,Bushnell Trophy Cam HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,ME_Forest_PEF 7B J4 08/20-9/1,PEF 7B J4,-68.6274,44.8623,8/20/2022,9/1/2022,12,None, ,None, ,2062424,PEF 7B J4,1,Camera Functioning,Knee height, ,Parallel, , , , ,PenobscotForest,Forest,Wild, , , , , 
Snapshot USA 2022,FL_Forest_Balu_ALC53,ALC53,-82.1791,29.7133,9/1/2022,9/13/2022,12,None, ,Road dirt,"Cameras split between on and off road locations, road used by Alachua County staff for restoration/maintenance only",2058760,Bushnell 24 MP Core Prime,1,Memory Card Failure,Knee height, ,Parallel, , , , ,Balu,Forest,Rural,"Cameras spaced ~1km apart, approximately equally divided between on and off road locations, set to target bobcat, coyote, and black bear", , , ,Matt Hallett
Snapshot USA 2022,TX_Grassland_GeneHowe_22_dep01_cam02 09/01/2022,TX_Grassland_GeneHowe_22_dep01_cam02,-100.2988,35.9168,9/1/2022,9/13/2022,12,None, ,Trail game, ,2044933,2,0,Camera Functioning,Knee height, ,Parallel, , , , ,GeneHowe,Grassland,Wild, , , , , 
Snapshot USA 2022,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec027_Mem164.20220911,MT_Grassland_Forest_Shrubland_Hansen_22.BAC.TRMR_Rec027_Mem164.20220911,-112.7070,48.1081,9/11/2022,9/23/2022,12,None, ,None, ,2066919,Rec027_SSUSA22,0,Wildlife Damage,Knee height, ,Parallel, , , , ,MTHansen,Grassland,Wild, , , , , 
Snapshot USA 2022,WY_Grassland_UoW_SB_W_C2_D1.2,WY_Grassland_UoW_22.02,-105.7475,42.1468,9/13/2022,9/25/2022,12,None, ,None, ,2026489,2,0,Camera Functioning,Knee height, ,Parallel, , , , ,UoW,Grassland,Wild, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc10_20220920,GA_Anthropogenic_Weigel_22_loc_10,-84.3527,33.8085,9/20/2022,10/2/2022,12,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc4_20220920,GA_Anthropogenic_Weigel_22_loc_4,-84.3579,33.8079,9/20/2022,10/2/2022,12,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,DC_Forest_Urban_FortWilliamsCulvert 10/03/2022,DC_FortWilliamsCulvert,-77.0952,38.8101,10/3/2022,10/15/2022,12,None, ,Culvert, ,2021663,Bushnell,0,Camera Functioning,Chest height, ,Pointed Downward, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,DC_Forest_Urban_SligoSVU1 10/03/2022,DC_SligoSVU1,-77.0303,39.0342,10/3/2022,10/15/2022,12,None, ,Trail game, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,MT_Grassland_Fort_Belknap_22_Cam06,MT_Grassland_Fort_Belknap_22_Cam06,-108.8475,48.4013,10/3/2022,10/15/2022,12,None, ,None, ,2069835,SI 31,0,Wildlife Damage,Knee height, ,Parallel, , , , ,FortBelknap,Grassland,Wild, , , , , 
Snapshot USA 2022,CO_Desert_Mesa_Jane2,CO_desert_Mesa_JaneGerry,-108.6221,39.0382,10/19/2022,10/31/2022,12,None, ,Other,Creekbed,2045044,0,0,Camera Functioning,Knee height, ,Parallel, , , , ,Mesa,Desert,Suburban, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_15 08/30/2022,Ames_15,-93.5926,42.0891,8/30/2022,9/12/2022,13,None, ,None, ,2021663,Bushnell,1,Camera Hardware Failure,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,TX_Grassland_GeneHowe_22_cam12 09/14/2022,TX_Grassland_GeneHowe_22_cam12,-100.3007,35.9202,9/14/2022,9/27/2022,13,None, ,Water source, ,2027919,12,0,Camera Functioning,Knee height, ,Parallel, , , , ,GeneHowe,Grassland,Wild, , , , , 
Snapshot USA 2022,MA_Anthropogenic_Urban_EDG_22_4A,MA_Anthro_EDG_22_4,-70.5246,41.3865,9/15/2022,9/28/2022,13,None, ,None, ,2027921,Browning,1,Camera Hardware Failure,Knee height, ,Parallel, , , , ,EDG,Anthropogenic,Suburban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc1B_20220926,GA_Anthropogenic_Weigel_22_loc_1B,-84.3810,33.7906,9/26/2022,10/9/2022,13,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc2_20220926,GA_Anthropogenic_Weigel_22_loc_2,-84.3778,33.7918,9/26/2022,10/9/2022,13,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc9_20220927,GA_Anthropogenic_Weigel_22_loc_9,-84.3604,33.7851,9/27/2022,10/10/2022,13,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Pointed Downward, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,DC_Forest_Urban_BarnardHillPark 10/03/2022,DC_BarnardHillPark,-76.9716,38.9389,10/3/2022,10/16/2022,13,None, ,Trail game, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,MT_Grassland_Fort_Belknap_22_Cam05,MT_Grassland_Fort_Belknap_22_Cam05,-108.8491,48.3969,10/3/2022,10/16/2022,13,None, ,None, ,2070101,BC01,60,Wildlife Damage,Knee height, ,Parallel, , , , ,FortBelknap,Grassland,Wild, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc18_20221006,GA_Anthropogenic_Weigel_22_loc_18,-84.4404,33.7824,10/6/2022,10/19/2022,13,None, ,Trail hiking, ,2027940,Bushnell Trophy Cam HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,ME_Forest_PEF 7A 10/12-10/25,PEF 7A B9,-68.6309,44.8606,10/12/2022,10/25/2022,13,None, ,None, ,2062423,7A B9,1,Camera Functioning,Knee height, ,Parallel, , , , ,PenobscotForest,Forest,Wild, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc10_20221013,GA_Anthropogenic_Weigel_22_loc_10,-84.3527,33.8085,10/13/2022,10/26/2022,13,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc4_20221013,GA_Anthropogenic_Weigel_22_loc_4,-84.3579,33.8079,10/13/2022,10/26/2022,13,None, ,Trail hiking, ,2061169,Bushnell 24MP Prime Low Glow,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,IA_Forest_Rentz_31 10/20/2022,Ames_31,-93.5754,42.0904,10/20/2022,11/2/2022,13,None, ,None, ,2058757,Bushnell Nature View,1,Camera Hardware Failure,Knee height, ,Parallel, , , , ,Rentz,Forest,Rural, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_17 10/26/2022,GA_Forest_Carrollton_22_loc_17,-85.1016,33.5740,10/27/2022,11/9/2022,13,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_16 08/31/2022,GA_Forest_Carrollton_22_loc_16,-85.1056,33.5717,8/31/2022,9/14/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_18 08/31/2022,GA_Forest_Carrollton_22_loc_18,-85.1008,33.5713,8/31/2022,9/14/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_22 08/31/2022,GA_Forest_Carrollton_22_loc_22,-85.1119,33.5707,8/31/2022,9/14/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_23 08/31/2022,GA_Forest_Carrollton_22_loc_23,-85.1119,33.5727,8/31/2022,9/14/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_30 08/31/2022,GA_Forest_Carrollton_22_loc_30,-85.1181,33.5751,8/31/2022,9/14/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_32 08/31/2022,GA_Forest_Carrollton_22_loc_32,-85.1206,33.5757,8/31/2022,9/14/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_19 09/14/2022,GA_Forest_Carrollton_22_loc_19,-85.1065,33.5748,9/14/2022,9/28/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_20 09/14/2022,GA_Forest_Carrollton_22_loc_20,-85.1011,33.5783,9/14/2022,9/28/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_21 09/14/2022,GA_Forest_Carrollton_22_loc_21,-85.1069,33.5698,9/14/2022,9/28/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_24 09/14/2022,GA_Forest_Carrollton_22_loc_24,-85.1111,33.5743,9/14/2022,9/28/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_25 08/31/2022,GA_Forest_Carrollton_22_loc_25,-85.1122,33.5764,9/14/2022,9/28/2022,14,None, ,Water source, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_31 09/14/2022,GA_Forest_Carrollton_22_loc_31,-85.1200,33.5740,9/14/2022,9/28/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_33 09/14/2022,GA_Forest_Carrollton_22_loc_33,-85.1224,33.5778,9/14/2022,9/28/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_39 09/14/2022,GA_Forest_Carrollton_22_loc_39,-85.1087,33.5713,9/14/2022,9/28/2022,14,None, ,Trail hiking, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,MA_Forest_WT_22_9A,MA_Forest_WT_22_9,-70.6643,41.3995,9/14/2022,9/28/2022,14,None, ,Road paved, ,2027921,Browning,1,Camera Hardware Failure,Knee height, ,Parallel, , , , ,WT,Forest,Rural, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc14_20220926,GA_Anthropogenic_Weigel_22_loc_14,-84.3925,33.7745,9/26/2022,10/10/2022,14,None, ,Trail hiking, ,2027940,Bushnell Trophy Cam HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_26 09/28/2022,GA_Forest_Carrollton_22_loc_26,-85.1093,33.5770,9/28/2022,10/12/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_28 09/28/2022,GA_Forest_Carrollton_22_loc_28,-85.1044,33.5775,9/28/2022,10/12/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_29 09/28/2022,GA_Forest_Carrollton_22_loc_29,-85.1137,33.5787,9/28/2022,10/12/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,GA_Forest_Carrollton_22_dep_36 09/28/2022,GA_Forest_Carrollton_22_loc_36,-85.1014,33.5838,9/28/2022,10/12/2022,14,None, ,None, ,2024927,Bushnell DS Core No Glow,0,Camera Functioning,Knee height, ,Parallel, , , , ,Carrollton,Forest,Suburban, , , , , 
Snapshot USA 2022,DC_Forest_Urban_SligoCreekGolf 10/03/2022,DC_SligoCreekGolf,-77.0302,39.0138,10/3/2022,10/17/2022,14,None, ,Trail game, ,2021663,Bushnell,0,Camera Functioning,Chest height, ,Parallel, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,MT_Grassland_Fort_Belknap_22_Cam08,MT_Grassland_Fort_Belknap_22_Cam08,-108.8532,48.4008,10/3/2022,10/17/2022,14,None, ,None, ,2069832,SI 36,0,Wildlife Damage,Knee height, ,Parallel, , , , ,FortBelknap,Grassland,Wild, , , , , 
Snapshot USA 2022,DC_Forest_Urban_TakomaPineyBranch 10/04/2022,DC_TakomaPineyBranch,-77.0094,38.9836,10/4/2022,10/18/2022,14,None, ,Trail game, ,2021663,Bushnell,0,Camera Functioning,Knee height, ,Parallel, , , , ,Herrera,Forest,Urban, , , , , 
Snapshot USA 2022,TX_Grassland_GeneHowe_22_cam09 10/5/2022,TX_Grassland_GeneHowe_22_cam09,-100.2467,35.9324,10/5/2022,10/19/2022,14,None, ,Water source, ,2045562,9,0,Camera Functioning,Knee height, ,Parallel, , , , ,GeneHowe,Grassland,Wild, , , , , 
Snapshot USA 2022,GA_Anthropogenic_Weigel_loc11_20221006,GA_Anthropogenic_Weigel_22_loc_11,-84.3996,33.7792,10/6/2022,10/20/2022,14,None, ,Trail hiking, ,2027940,Bushnell Trophy Cam HD,5,Camera Functioning,Knee height, ,Parallel, , , , ,Weigel,Anthropogenic,Urban, , , , , 
