"project_id","subproject_name","habitat","deployment_id","placename","longitude","latitude","start_date","end_date","feature_type"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_Ben_Brenman_Park 10/12/2021","DC_Ben_Brenman_Park_",-77.11480335,38.8112899,"2021-10-12","2021-11-16","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_HensonCreek 10/08/2021","DC_HensonCreek",-76.93378868,38.81424718,"2021-10-08","2021-11-14","Trail hiking"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_CricketGrounds 10/08/2021","DC_CricketGrounds",-76.9871888,38.81452216,"2021-10-08","2021-11-05","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_BaldEagleHill 10/08/2021","DC_BaldEagleHill",-77.00917295,38.81856115,"2021-10-08","2021-11-14","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_DaingerfieldIsland 10/13/2021","DC_DaingerfieldIsland",-77.03860874,38.8289536,"2021-10-13","2021-10-21","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_FortWardPark 10/12/2021","DC_FortWardPark",-77.10075019,38.83037511,"2021-10-12","2021-10-20","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_MasonDistrictPark 11/03/2021","DC_MasonDistrictPark",-77.17310673,38.83202433,"2021-11-03","2021-11-16","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_DoraKelleyPark 10/12/2021","DC_DoraKelleyPark",-77.13049648,38.83280956,"2021-10-12","2021-11-16","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_MonticelloPark 10/12/2021","DC_MonticelloPark",-77.06995219,38.83371832,"2021-10-12","2021-11-06","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_SuitlandParkway 10/08/2021","DC_SuitlandParkway",-76.92975687,38.83810165,"2021-10-08","2021-11-14","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_LillianCareyPark 10/13/2021","DC_LillianCareyPark",-77.14072756,38.84055146,"2021-10-13","2021-10-22","Trail hiking"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_BerkshirePark 10/08/2021","DC_BerkshirePark",-76.90151089,38.8451427,"2021-10-08","2021-11-14","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_barcroftPark 10/13/2021","DC_barcroftPark",-77.10167788,38.84702747,"2021-10-13","2021-11-13","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_RoundTreePark 10/12/2021","DC_RoundTreePark",-77.19158624,38.84861809,"2021-10-12","2021-11-18","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_ShepherdsParkway 10/08/2021","DC_ShepherdsParkway",-77.00488067,38.85071202,"2021-10-08","2021-10-15","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_ArmyNavyCountryClub 10/12/2021","DC_ArmyNavyCountryClub",-77.08247447,38.85268765,"2021-10-12","2021-11-19","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_RoachRunLot 10/13/2021","DC_RoachRunLot",-77.04268873,38.86447323,"2021-10-13","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_BluemontPark 10/13/2021","DC_BluemontPark",-77.1285257,38.86717456,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_WalkerMillsPark 10/08/2021","DC_WalkerMillsPark",-76.86755316,38.87236197,"2021-10-08","2021-11-14","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_ForDupontPark","DC_FortDupontPark",-76.94223263,38.8744773,"2021-10-08","2021-11-14","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_JeffersonDistrictPark 10/12/2021","DC_JeffersonDistrictPark",-77.21866259,38.87639846,"2021-10-12","2021-11-16","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_PopeBranch 10/08/2021","DC_PopeBranch",-76.96481818,38.87716289,"2021-10-08","2021-11-14","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_LadybirdJohnsonPark 10/13/2021","DC_LadybirdJohnsonPark",-77.05422013,38.88030925,"2021-10-13","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_CongressCemetery","DC_Congressional_Cemetery",-76.9764441,38.88156194,"2021-10-08","2021-11-14","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_ArlingtonNationalCemetery 10/12/2021","DC_ArlingtonNationalCemetery",-77.07668246,38.88252478,"2021-10-12","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_MillwoodRecCenter 10/08/2021","DC_MillwoodRecCenter",-76.87937169,38.88388597,"2021-10-08","2021-11-14","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_FortChaplinPark 10/08/2021","DC_FortChaplinPark",-76.94597422,38.89036345,"2021-10-08","2021-11-14","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_RooseveltIsland 10/13/2021","DC_RooseveltIsland",-77.06149986,38.89486768,"2021-10-13","2021-10-20","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_NatGeoBuilding 10/13/2021","DC_NatGeoBuilding",-77.03779643,38.90501505,"2021-10-13","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_Arboretum2 09/03/2021","DC_Arboretum2",-76.96419,38.90783,"2021-09-03","2021-10-01","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_UWIN_Arboretum 10/15/2021","DC_UWIN_Arboretum",-76.95794197,38.90926534,"2021-10-15","2021-10-31","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_Arboretum1 09/03/2021","DC_Arboretum",-76.97235,38.90965,"2021-09-03","2021-10-01","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_Arboretum 09/03/2021","DC_Arboretum",-76.97235,38.90965,"2021-09-03","2021-10-01","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_MtOlivetCemetery 10/15/2021","DC_MtOlivetCemetery",-76.98031853,38.91231173,"2021-10-15","2021-11-23","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_PotomacOverlookPark 10/13/2021","DC_PotomacOverlookPark",-77.10504628,38.91238114,"2021-10-13","2021-10-19","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_KenilworthGardens 10/08/2021","DC_KenilworthGardens",-76.94227813,38.91592444,"2021-10-08","2021-10-22","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_Arboretum3 09/03/2021","DC_Arboretum3",-76.95528,38.91602,"2021-09-03","2021-10-01","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_COCanal2 09/03/2021","DC_COCanal2",-77.10038,38.91678,"2021-09-03","2021-10-01","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_KentlandPark 10/15/2021","DC_KentlandPark",-76.89816037,38.92448941,"2021-10-15","2021-11-09","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_MarieButlerLevinPreserve 10/12/2021","DC_MarieButlerLevinPreserve",-77.14626639,38.92892977,"2021-10-12","2021-11-15","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_COCanal1 09/03/2021","DC_COCanal1",-77.11538,38.93367,"2021-09-03","2021-10-01","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_RCPPineyBranch 10/13/2021","DC_RCPPineyBranch",-77.04309063,38.93681881,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_BarnardHillPark 10/15/2021","DC_BarnardHillPark",-76.9715876,38.93894995,"2021-10-15","2021-10-24","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_McCleanPark 10/12/2021","DC_McCleanPark",-77.18547117,38.94009534,"2021-10-12","2021-11-15","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_RockCreekCemetery 10/17/2021","DC_RockCreekCemetery",-77.01661296,38.94614553,"2021-10-17","2021-11-23","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_SoapstoneValley 10/13/2021","DC_SoapstoneValley",-77.06260209,38.94647687,"2021-10-13","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_LittleFallsPark_Res 10/11/2021","DC_LittleFallsPark_Res",-77.1156194,38.94723946,"2021-10-11","2021-11-15","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_GlenridgePark 10/15/2021","DC_GlenridgePark",-76.89171032,38.95522954,"2021-10-15","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_Sycamore_Island 10/12/2021","DC_Sycamore_Island",-77.13137509,38.95668361,"2021-10-12","2021-11-15","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_LittleFallsPark_SVU2 10/11/2021","DC_LittleFallsPark_SVU2",-77.16484168,38.95786938,"2021-10-11","2021-11-15","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_RollingcrestPool 10/13/2021","DC_RollingcrestPool",-76.98590733,38.96465673,"2021-10-13","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_RCPStables 10/13/2021","DC_RCPStables",-77.05156421,38.96622362,"2021-10-13","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_PrinceGeorgeMall 10/15/2021","DC_PrinceGeorgeMall",-76.9652329,38.97077342,"2021-10-15","2021-11-08","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_TakomaPineyBranch 10/13/2021","DC_TakomaPineyBranch",-77.00935287,38.98362725,"2021-10-13","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_PaintBranchSVP 10/11/2021","DC_PaintBranchSVP",-76.930816,38.98657557,"2021-10-11","2021-10-27","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_RCPboundaryBridge 10/13/2021","DC_RCPboundaryBridge",-77.052,38.98692,"2021-10-13","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_ColumbiaCountryClub 10/11/2021","DC_ColumbiaCountryClub",-77.08375527,38.99385476,"2021-10-11","2021-11-15","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_IndianSpringPark 10/11/2021","DC_IndianSpringPark",-77.00964707,39.01605887,"2021-10-11","2021-11-09","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_CapViewHomewoodPark 10/11/2021","DC_CapViewHomewoodPark",-77.05858125,39.02836006,"2021-10-11","2021-11-12","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_SligoCreekGolf 10/11/2021","DC_SligoCreekGolf",-77.03033085,39.03417137,"2021-10-11","2021-11-17","None"
"Snapshot USA 2021","Herrera","Anthropogenic","DC_NorthwestSVP 10/11/2021","DC_NorthwestSVP",-77.01135241,39.04891651,"2021-10-11","2021-11-17","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_07","DE_Forest_Wilmington_21_loc_07",-75.7294645,39.6119355,"2021-08-31","2021-09-30","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_11 08/31/2021","DE_Forest_Wilmington_21_loc_11",-75.739168,39.618709,"2021-08-31","2021-09-30","Water source"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_09","DE_Forest_Wilmington_21_loc_09",-75.688998,39.6361069,"2021-09-01","2021-09-08","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_14","DE_Forest_Wilmington_21_loc_14",-75.677431,39.641657,"2021-08-31","2021-09-01","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_15","DE_Forest_Wilmington_21_loc_15",-75.674365,39.650774,"2021-09-02","2021-09-21","Water source"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_08 08/31/2021","DE_Forest_Wilmington_21_loc_08",-75.682552,39.661908,"2021-08-31","2021-09-30","Water source"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_03 08/31/2021","DE_Forest_Wilmington_21_loc_03",-75.6362474,39.6788439,"2021-08-31","2021-09-26","Water source"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_02","DE_Forest_Wilmington_21_loc_02",-75.592477,39.695364,"2021-08-27","2021-10-01","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_16","DE_Forest_Wilmington_21_loc_16",-75.7669806,39.729056,"2021-08-30","2021-09-16","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_01","DE_Forest_Wilmington_21_loc_01",-75.581121,39.735692,"2021-08-27","2021-10-01","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_10","DE_Forest_Wilmington_21_loc_10",-75.516994,39.759541,"2021-08-27","2021-10-01","Water source"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_13 08/27/2021","DE_Forest_Wilmington_21_loc_13",-75.5582128,39.7694579,"2021-08-27","2021-09-25","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_05 08/31/2021","DE_Forest_Wilmington_21_loc_05",-75.662893,39.800178,"2021-08-31","2021-09-27","Water source"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_17","DE_Forest_Wilmington_21_loc_17",-75.5791089,39.800547,"2021-09-01","2021-10-02","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_12","DE_Forest_Wilmington_21_loc_12",-75.5961571,39.8013499,"2021-09-15","2021-10-16","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_04 09/07/2021","DE_Forest_Wilmington_21_loc_04",-75.6463103,39.8120068,"2021-09-07","2021-09-27","None"
"Snapshot USA 2021","Wilmington","Forest","DE_Forest_Wilmington_21_loc_06 08/31/2021","DE_Forest_Wilmington_21_loc_06",-75.608456,39.8284669,"2021-08-31","2021-09-26","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_D2","FL_Deluca_Preserve_21_loc2",-80.883045,27.644475,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc1","FL_DeLuca_Preserve_21_loc1",-80.885518,27.644603,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc24 10/14/2021","FL_Deluca_Preserve_21_loc24",-80.929025,27.648461,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_loc3 10/13/2021","FL_Deluca_Preserve_loc3a",-80.884913,27.649218,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc11 10/13/2021","FL_Deluca_Preserve_21_loc11",-80.89074,27.650081,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc4 10/13/2021","FL_Deluca_Preserve_21_loc4",-80.88295,27.650268,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc12 10/13/2021","FL_Deluca_Preserve_21_loc12",-80.892335,27.650474,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc13 10/13/2021","FL_Deluca_Preserve_21_loc13",-80.896542,27.650936,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc5 10/13/2021","FL_Deluca_Preserve_21_loc5",-80.885932,27.652027,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc6 10/13/2021","FL_Deluca_Preserve_21_loc6",-80.88377,27.652474,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc7 10/13/2021","FL_Deluca_Preserve_21_loc7",-80.888377,27.653991,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc8 10/13/2021","FL_Deluca_Preserve_21_loc8",-80.886791,27.655173,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc9 10/13/2021","FL_Deluca_Preserve_21_loc9",-80.889861,27.655615,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc10 10/13/2021","FL_Deluca_Preserve_21_loc10",-80.888729,27.65699,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc25 10/14/2021","FL_Deluca_Preserve_21_loc25",-80.929017,27.658339,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc14 10/13/2021","FL_Deluca_Preserve_21_loc14",-80.892032,27.659076,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc23 10/14/2021","FL_Deluca_Preserve_21_loc23",-80.927532,27.659793,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc22 10/14/2021","FL_Deluca_Preserve_21_loc22",-80.925047,27.660324,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc15 10/13/2021","FL_Deluca_Preserve_21_loc15",-80.893189,27.661342,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc21 10/14/2021","FL_Deluca_Preserve_21_loc21",-80.915213,27.661777,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc17 10/14/2021","FL_Deluca_Preserve_21_loc17",-80.896296,27.662605,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc16 10/13/2021","FL_Deluca_Preserve_21_loc16",-80.88989,27.663402,"2021-10-13","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc18 10/14/2021","FL_Deluca_Preserve_21_loc18",-80.899406,27.664889,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc20 10/14/2021","FL_Deluca_Preserve_21_loc20",-80.913463,27.665045,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc19 10/14/2021","FL_Deluca_Preserve_21_loc19",-80.902831,27.668482,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc26 10/14/2021","FL_Deluca_Preserve_21_loc26",-80.905917,27.672647,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc27 10/14/2021","FL_Deluca_Preserve_21_loc27",-80.909373,27.674289,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc28 10/14/2021","FL_Deluca_Preserve_21_loc28",-80.912259,27.676366,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc29 10/14/2021","FL_Deluca_Preserve_21_loc29",-80.912544,27.680225,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","DeLuca","Forest","FL_Deluca_Preserve_21_loc30 10/14/2021","FL_Deluca_Preserve_21_loc30",-80.911052,27.683025,"2021-10-14","2021-11-05","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_025 09/02/2021","FL_RCREC_025",-81.9456253,27.382349,"2021-09-02","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_032","FL_RCREC_032",-81.9511642,27.3825665,"2021-09-02","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_039 09/01/2021","FL_RCREC_039",-81.9535599,27.3825874,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_037","FL_RCREC_037",-81.9562531,27.3826237,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_030","FL_RCREC_030",-81.9481964,27.3828735,"2021-09-02","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_035 09/02/2021","FL_RCREC_035",-81.9524994,27.3843002,"2021-09-02","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_026 09/02/2021","FL_RCREC_026",-81.9457092,27.3843479,"2021-09-02","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_028","FL_RCREC_028",-81.9478378,27.3846855,"2021-09-02","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_034","FL_RCREC_034",-81.9506454,27.3848743,"2021-09-02","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_040 09/01/2021","FL_RCREC_040",-81.9560089,27.3850307,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_047 09/01/2021","FL_RCREC_047",-81.9548721,27.3867588,"2021-09-01","2021-11-02","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_067","FL_RCREC_067",-81.9184418,27.3876419,"2021-09-03","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_072 09/03/2021","FL_RCREC_072",-81.9221268,27.3883266,"2021-09-03","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_044 10/06/2021","FL_RCREC_044",-81.9546432,27.3888626,"2021-10-06","2021-11-02","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_066 09/03/2021","FL_RCREC_066",-81.9167709,27.3895493,"2021-09-03","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_071 09/03/2021","FL_RCREC_071",-81.9203644,27.3898239,"2021-09-03","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_056 09/04/2021","FL_RCREC_056",-81.9210892,27.3917046,"2021-09-04","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_057 09/03/2021","FL_RCREC_057",-81.9234695,27.3923969,"2021-09-03","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_065 09/03/2021","FL_RCREC_065",-81.9193649,27.3925629,"2021-09-03","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_051 09/03/2021","FL_RCREC_051",-81.9262085,27.3931313,"2021-09-03","2021-11-02","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_060 09/04/2021","FL_RCREC_060",-81.9207535,27.3937378,"2021-09-04","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_063 09/03/2021","FL_RCREC_063",-81.9166183,27.3944016,"2021-09-03","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_058 09/04/2021","FL_RCREC_058",-81.9222336,27.3949223,"2021-09-04","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_052 09/04/2021","FL_RCREC_052",-81.9249039,27.3951645,"2021-09-04","2021-11-02","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_050 09/04/2021","FL_RCREC_050",-81.9269791,27.3959103,"2021-09-04","2021-11-02","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_054 09/04/2021","FL_RCREC_054",-81.9255829,27.3974686,"2021-09-04","2021-11-02","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_049","FL_RCREC_049",-81.9252472,27.3993835,"2021-09-04","2021-11-02","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_078 10/04/2021","FL_RCREC_078",-81.932045,27.4001465,"2021-10-04","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_074 09/02/2021","FL_RCREC_074",-81.9297485,27.4001999,"2021-09-02","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_021","FL_RCREC_021",-81.9563828,27.4007626,"2021-09-04","2021-11-02","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_092 09/02/2021","FL_RCREC_092",-81.9389343,27.400795,"2021-09-02","2021-11-03","None"
"Snapshot USA 2021","Ellington","Grassland","FL_RCREC_073 09/03/2021","FL_RCREC_073",-81.9343262,27.4008064,"2021-09-03","2021-11-03","None"
