Project,Camera_Trap_Array,Site_Name,Deployment_ID,Date_Out,Date_Retrieved,First_Detection,Survey_Days,Latitude,Longitude,Time_Zone,Habitat,Feature_Water,Feature_Road,Feature_Human_Trail,Feature_Human_Structure,Feature_Log_Rock_Outcrop,Vegetation_Ground_Cover,Vegetation_Understory,Vegetation_Canopy,Camera_Height,Resticted_Field,Obstructed_view,Wide
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_19,d58950,9/27/19,9/29/19,9/27/19,2,39.00415,-104.8778,MST,forest,0,0,0,0,0,high,low,low,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_2,d58933,9/3/19,11/3/19,9/3/19,61,38.97363,-104.88047,MST,forest,0,0,0,0,0,low,low,medium,0,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_20,d58951,9/27/19,11/8/19,9/27/19,42,39.02988,-104.84945,MST,forest,0,0,0,0,1,low,low,medium,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_21,d58952,9/3/19,11/2/19,9/3/19,60,38.9733,-104.87861,MST,forest,0,0,0,0,0,high,low,medium,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_22,d58953,10/1/19,11/8/19,10/1/19,38,39.02872,-104.8545,MST,forest,0,0,0,0,0,medium,low,low,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_23,d58954,10/1/19,11/8/19,10/1/19,38,39.03133,-104.86812,MST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_24,d58955,10/1/19,11/8/19,10/1/19,38,39.03565,-104.85213,MST,forest,0,0,0,0,0,medium,medium,low,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_25,d58956,9/11/19,9/19/19,9/11/19,8,38.97362,-104.87798,MST,forest,0,0,0,0,0,high,medium,low,1,0,1,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_26,d58957,9/19/19,11/3/19,9/20/19,45,38.97598,-104.88602,MST,forest,0,0,0,0,1,medium,medium,low,0,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_27,d58958,10/3/19,11/8/19,10/3/19,36,39.00095,-104.90383,MST,forest,0,0,0,0,0,low,low,medium,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_29,d58960,9/3/19,11/3/19,9/3/19,61,38.97417,-104.88515,MST,forest,0,0,0,0,0,high,high,low,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_3B,d64507,9/3/19,11/3/19,9/3/19,61,38.9734,-104.88262,MST,forest,0,0,0,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_5,d58936,9/3/19,9/19/19,9/3/19,16,38.97593,-104.88605,MST,forest,0,0,0,0,1,medium,high,low,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_6,d58937,9/5/19,11/3/19,9/5/19,59,39.0064,-104.90447,MST,forest,0,0,0,0,1,low,low,high,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_7,d58938,9/5/19,11/3/19,9/5/19,59,39.00863,-104.9046,MST,forest,0,0,0,0,0,high,low,high,2,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_8,d58939,9/5/19,11/3/19,9/5/19,59,39.00955,-104.9065,MST,forest,0,0,0,0,1,medium,low,high,1,0,0,1
Snapshot USA - 2019,CO_GrasslandOak_USAFA,CO_GrasslandOak_USAFA_9,d58940,9/5/19,11/3/19,9/5/19,59,39.00772,-104.90155,MST,forest,0,0,0,0,1,medium,medium,medium,0,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_1,d59462,9/6/19,10/8/19,9/6/19,32,41.88349,-72.32731,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_10,d59471,9/12/19,10/17/19,9/12/19,35,41.89103,-72.32311,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_11,d59472,9/12/19,10/17/19,9/12/19,35,41.88908,-72.3234,EST,forest,0,0,0,0,0,low,high,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_12,d59473,9/11/19,10/18/19,9/8/19,37,41.89824,-72.3093,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_13,d59474,9/8/19,10/18/19,9/8/19,40,41.89825,-72.30688,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_14,d59475,9/6/19,10/18/19,9/8/19,42,41.89801,-72.30387,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_15,d59476,9/2/19,10/18/19,9/8/19,46,41.90014,-72.30394,EST,forest,0,0,0,0,1,high,high,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_16,d59477,9/11/19,9/22/19,9/11/19,11,41.9,-72.30711,EST,forest,0,0,0,0,1,high,medium,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_17,d59478,9/8/19,10/18/19,9/8/19,40,41.90181,-72.30695,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_2,d59463,9/6/19,10/8/19,9/6/19,32,41.88564,-72.32735,EST,forest,0,0,0,0,0,medium,high,high,1,0,1,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_3,d59464,9/6/19,10/8/19,9/6/19,32,41.88563,-72.32459,EST,forest,0,0,0,0,1,medium,medium,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_4,d59465,9/2/19,10/8/19,9/6/19,36,41.88347,-72.32462,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_5,d59466,9/6/19,10/8/19,9/6/19,32,41.88171,-72.32355,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_6,d59467,9/10/19,10/17/19,9/10/19,37,41.8889,-72.32593,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Nye_Holman,CT_Forest_Nye_Holman_8,d59469,9/10/19,10/17/19,9/10/19,37,41.89105,-72.32874,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_1,d58146,9/1/19,10/12/19,9/4/19,41,41.79943,-72.23083,EST,forest,0,0,1,1,0,high,medium,medium,1,0,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_10,d58155,9/1/19,10/12/19,9/1/19,41,41.79902,-72.23234,EST,forest,0,0,0,1,0,medium,low,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_2,d58147,9/1/19,10/12/19,9/2/19,41,41.79979,-72.22961,EST,forest,0,0,0,1,0,low,low,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_3,d58148,9/1/19,10/12/19,9/1/19,41,41.80014,-72.22853,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_4,d58149,9/1/19,10/12/19,9/2/19,41,41.80028,-72.22748,EST,forest,0,0,0,0,1,medium,low,high,0,1,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_5,d58150,9/1/19,10/12/19,9/1/19,41,41.80091,-72.22964,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_6,d58151,9/1/19,10/12/19,9/1/19,41,41.80142,-72.2305,EST,forest,0,0,0,1,0,low,low,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_7,d58152,9/1/19,10/12/19,9/2/19,41,41.80008,-72.23088,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_8,d58153,9/2/19,9/29/19,9/2/19,27,41.79967,-72.2321,EST,forest,0,0,0,0,1,low,low,medium,1,0,0,1
Snapshot USA - 2019,CT_Forest_Storrs,CT_Forest_Storrs_9,d58154,9/1/19,10/12/19,9/2/19,41,41.80032,-72.23372,EST,forest,0,0,0,0,1,high,medium,high,1,0,0,1
D.C. Wildlife Project,DC_HF Sites,HF0403,d62668,10/28/19,11/12/19,10/28/19,15,38.9262,-77.08312,EST,forest,0,0,0,0,1,medium,medium,high,1,0,0,0
D.C. Wildlife Project,DC_HF Sites,HF0404,d62669,10/28/19,11/12/19,10/28/19,15,38.92883,-77.08151,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
D.C. Wildlife Project,DC_HF Sites,HF0405,d62670,10/28/19,11/12/19,10/28/19,15,38.92332,-77.08276,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
D.C. Wildlife Project,DC_HF Sites,HF0408,d62673,10/28/19,11/12/19,10/28/19,15,38.92347,-77.08625,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,0
D.C. Wildlife Project,DC_HF Sites,HF0409,d62674,10/28/19,11/12/19,10/28/19,15,38.92045,-77.0855,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
D.C. Wildlife Project,DC_HF Sites,HF1801,d62695,10/30/19,11/14/19,10/30/19,15,38.91771,-77.1001,EST,forest,0,0,0,0,0,high,low,low,1,0,0,0
D.C. Wildlife Project,DC_HF Sites,HF1804,d62698,10/30/19,11/14/19,10/30/19,15,38.9158,-77.09995,EST,forest,0,0,0,0,1,medium,low,high,1,0,0,0
D.C. Wildlife Project,DC_HF Sites,HF1809,d62703,10/30/19,11/14/19,10/30/19,15,38.92054,-77.10395,EST,forest,0,0,0,0,0,high,low,low,1,0,0,0
D.C. Wildlife Project,DC_HF Sites,HF1811,d62705,10/30/19,11/14/19,10/30/19,15,38.92239,-77.10629,EST,forest,0,0,0,0,0,high,low,high,1,0,0,0
D.C. Wildlife Project,DC_HF Sites,HF1816,d62710,10/30/19,11/14/19,10/30/19,15,38.92192,-77.1041,EST,forest,0,0,0,0,0,high,low,medium,1,0,0,0
D.C. Wildlife Project,DC_LH Sites,LH0506,d61609,9/27/19,10/10/19,9/27/19,13,38.87941,-77.00023,EST,anthropogenic,0,1,1,1,0,high,0,low,1,0,0,0
D.C. Wildlife Project,DC_LH Sites,LH0507,d61612,9/27/19,10/10/19,9/27/19,13,38.87999,-77.0093,EST,anthropogenic,0,0,0,1,0,high,low,0,1,1,0,0
D.C. Wildlife Project,DC_LH Sites,LH0508,d61614,9/27/19,10/10/19,9/27/19,13,38.87878,-77.00309,EST,anthropogenic,0,1,0,1,0,medium,low,low,1,1,0,0
D.C. Wildlife Project,DC_LH Sites,LH0512,d61620,9/27/19,10/10/19,9/27/19,13,38.87304,-76.99953,EST,anthropogenic,0,0,0,1,0,0,low,0,1,0,0,0
D.C. Wildlife Project,DC_LH Sites,LH0516,d62785,10/10/19,10/24/19,10/10/19,14,38.87678,-76.99829,EST,anthropogenic,0,1,1,1,0,medium,medium,low,1,1,0,0
D.C. Wildlife Project,DC_LH Sites,LH0518,d62787,10/10/19,10/24/19,10/10/19,14,38.87301,-76.99084,EST,anthropogenic,0,0,0,1,0,high,0,0,0,0,0,0
D.C. Wildlife Project,DC_LH Sites,LH0522,d62791,10/10/19,10/24/19,10/10/19,14,38.8749,-76.9877,EST,anthropogenic,0,0,0,1,0,high,medium,low,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH0210,d61595,9/24/19,10/11/19,9/24/19,17,38.88466,-77.00222,EST,anthropogenic,0,0,0,1,0,low,0,0,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH0217,d62811,10/11/19,10/23/19,10/11/19,12,38.88098,-77.00243,EST,anthropogenic,0,0,0,1,0,high,0,0,1,1,0,0
D.C. Wildlife Project,DC_MH Sites,MH0219,d62813,10/11/19,10/23/19,10/11/19,12,38.88163,-77.00577,EST,anthropogenic,0,0,0,1,0,medium,medium,low,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH0404,d61570,9/23/19,10/8/19,9/23/19,15,38.89248,-76.99885,EST,anthropogenic,0,0,0,0,0,high,medium,low,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH0408,d61574,9/23/19,9/25/19,9/23/19,2,38.8901,-76.98971,EST,anthropogenic,0,0,1,1,0,low,0,0,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH0518,d61520,9/4/19,9/19/19,9/4/19,15,38.92329,-77.02481,EST,anthropogenic,0,1,0,1,0,0,0,0,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH0519,d61521,9/4/19,9/19/19,9/4/19,15,38.92229,-77.02256,EST,forest,0,0,0,0,0,medium,high,0,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH0822,d61512,9/3/19,9/18/19,9/3/19,15,38.91445,-77.03038,EST,anthropogenic,0,0,0,1,1,medium,medium,low,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH1418,d62834,10/10/19,10/24/19,10/10/19,14,38.88548,-76.98299,EST,anthropogenic,0,0,0,1,0,medium,low,low,1,1,0,0
D.C. Wildlife Project,DC_MH Sites,MH1717,d61536,9/5/19,9/20/19,9/5/19,15,38.92646,-77.03693,EST,anthropogenic,0,0,0,0,0,high,low,low,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH1824,d61543,9/5/19,9/20/19,9/5/19,15,38.93662,-77.02708,EST,anthropogenic,0,0,0,1,0,medium,low,low,1,0,0,0
D.C. Wildlife Project,DC_MH Sites,MH1831,d61555,9/5/19,9/20/19,9/5/19,15,38.93816,-77.03587,EST,forest,0,0,0,1,0,medium,low,medium,1,0,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_1,d57235,9/5/19,10/15/19,9/5/19,40,39.7362,-75.58108,EST,forest,0,0,0,0,1,medium,medium,medium,1,0,0,1
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_10,d57244,8/31/19,10/11/19,8/31/19,41,39.76002,-75.51743,EST,forest,0,0,0,0,1,medium,medium,medium,1,0,0,1
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_11,d57245,8/27/19,10/9/19,8/27/19,43,39.61871,-75.73917,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,1
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_12,d57246,8/28/19,10/11/19,8/28/19,44,39.80163,-75.59646,EST,forest,1,0,0,0,1,low,low,high,1,0,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_13,d57247,8/31/19,9/28/19,8/31/19,28,39.77303,-75.56484,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_14,d57248,8/27/19,9/28/19,8/27/19,32,39.64268,-75.67967,EST,forest,0,0,0,0,0,medium,low,high,1,0,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_2,d57236,8/28/19,9/20/19,8/28/19,23,39.69569,-75.59247,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_3,d57237,9/5/19,10/15/19,9/5/19,40,39.67897,-75.63591,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_4,d57238,9/4/19,10/11/19,9/4/19,37,39.81224,-75.64624,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_5,d57239,9/3/19,10/10/19,9/3/19,37,39.79695,-75.65637,EST,forest,0,0,0,0,1,low,low,medium,1,0,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_6,d57240,8/30/19,10/1/19,8/30/19,32,39.82279,-75.61494,EST,forest,0,0,0,0,0,high,medium,high,1,1,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_7,d57241,8/27/19,10/9/19,8/27/19,43,39.61318,-75.72986,EST,forest,0,0,0,0,1,low,low,high,1,0,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_8,d57242,8/28/19,10/11/19,8/28/19,44,39.66203,-75.68302,EST,forest,0,0,0,0,0,medium,high,high,1,1,0,0
Snapshot USA - 2019,DE_Forest_Wilmington,DE_Forest_Wilmington_9,d57243,8/27/19,10/11/19,8/27/19,45,39.63511,-75.68611,EST,forest,0,0,0,1,0,medium,high,medium,0,0,0,0
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_1,d62059,9/25/19,11/4/19,9/25/19,40,29.69489,-81.97547,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_10,d62068,9/25/19,11/4/19,9/25/19,40,29.6947,-81.97179,EST,forest,0,0,0,0,0,low,low,medium,1,0,0,0
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_11,d62069,9/26/19,11/4/19,9/26/19,39,29.69976,-81.99015,EST,forest,0,0,0,0,0,high,medium,medium,1,0,0,1
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_12,d62070,9/25/19,11/4/19,9/25/19,40,29.6996,-81.98692,EST,forest,0,0,0,0,0,low,low,medium,1,0,0,0
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_13,d62071,9/25/19,11/4/19,9/25/19,40,29.70594,-81.9674,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_2,d62060,9/25/19,11/4/19,9/25/19,40,29.70696,-81.98541,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_3,d62061,9/27/19,11/4/19,9/27/19,38,29.7039,-81.98953,EST,forest,0,0,0,0,0,medium,low,medium,1,0,0,1
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_4,d62062,9/25/19,11/4/19,9/25/19,40,29.70202,-81.99103,EST,forest,0,0,0,0,0,low,low,medium,1,0,0,1
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_5,d62063,9/25/19,11/4/19,9/25/19,40,29.70524,-81.98745,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_6,d62064,9/25/19,11/4/19,9/25/19,40,29.69654,-81.96913,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,0
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_7,d62065,9/25/19,11/4/19,9/25/19,40,29.69533,-81.97827,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_8,d62066,9/25/19,11/4/19,9/25/19,40,29.70266,-81.96725,EST,forest,0,0,0,0,0,low,low,high,1,0,0,0
Snapshot USA - 2019,FL_Forest_Melrose,FL_Forest_Melrose_9,d62067,9/25/19,11/4/19,9/25/19,40,29.69838,-81.98401,EST,forest,0,0,0,0,1,low,low,high,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_1,d62332,9/10/19,11/4/19,9/10/19,55,25.19604,-80.35303,EST,forest,0,1,0,1,0,low,low,medium,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_10,d62341,9/9/19,11/4/19,9/9/19,56,25.2693,-80.307,EST,forest,0,0,0,0,0,low,low,medium,1,0,0,1
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_11,d62342,9/10/19,11/4/19,9/10/19,55,25.2307,-80.3278,EST,forest,0,0,0,0,1,low,low,medium,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_12,d62343,9/9/19,11/4/19,9/9/19,56,25.1769,-80.3699,EST,forest,0,0,0,0,1,low,medium,medium,1,0,0,1
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_13,d62344,9/12/19,11/4/19,9/12/19,53,25.2576,-80.3131,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,1
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_14,d62345,9/9/19,11/4/19,9/9/19,56,25.2658,-80.3093,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_15,d62346,9/9/19,11/4/19,9/9/19,56,25.304,-80.295,EST,forest,0,0,0,0,0,low,low,medium,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_17,d62348,9/14/19,11/4/19,9/14/19,51,25.2746,-80.3044,EST,forest,0,0,0,0,0,low,high,high,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_18,d62349,9/10/19,11/4/19,9/10/19,55,25.180038,-80.367773,EST,forest,0,0,0,0,1,low,low,medium,1,0,0,1
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_19,d62350,9/9/19,11/4/19,9/9/19,56,25.2931,-80.2935,EST,forest,0,0,0,0,0,low,high,high,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_2,d62333,9/9/19,11/4/19,9/9/19,56,25.1721,-80.3731,EST,forest,0,0,0,0,0,medium,medium,high,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_20,d62351,9/12/19,11/4/19,9/12/19,53,25.1933,-80.3512,EST,forest,0,0,0,0,0,low,high,high,1,0,0,1
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_21,d62352,9/9/19,11/4/19,9/9/19,56,25.2893,-80.3042,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_4,d62335,9/9/19,11/4/19,9/9/19,56,25.1738,-80.3735,EST,forest,0,0,0,0,0,medium,low,medium,1,0,0,0
Crocodile Lake Inventory and Monitoring Project,FL_Key Largo 2019,FL_Forest_Key_Largo_2019_8,d62339,9/12/19,11/4/19,9/12/19,53,25.1751,-80.3719,EST,forest,0,0,0,0,0,low,medium,NA,1,1,0,1
Snapshot USA - 2019,GA_Forest_Carrollton,GA_Forest_Carrollton_1,d57731,8/29/19,11/8/19,8/29/19,71,33.56521,-85.08982,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,GA_Forest_Carrollton,GA_Forest_Carrollton_13,d57743,8/28/19,9/29/19,8/28/19,32,33.56447,-85.07752,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,GA_Forest_Carrollton,GA_Forest_Carrollton_15,d57745,10/5/19,11/14/19,10/5/19,40,33.56308,-85.07727,EST,forest,1,1,0,1,0,low,low,high,1,0,0,1
Snapshot USA - 2019,GA_Forest_Carrollton,GA_Forest_Carrollton_3,d57733,9/5/19,11/14/19,9/5/19,70,33.56473,-85.088,EST,forest,0,0,1,0,0,low,medium,medium,1,0,0,1
Snapshot USA - 2019,GA_Forest_Carrollton,GA_Forest_Carrollton_5,d57735,8/22/19,10/14/19,8/22/19,53,33.56461,-85.08582,EST,forest,0,0,0,0,0,high,low,low,1,0,0,1
Snapshot USA - 2019,GA_Forest_Carrollton,GA_Forest_Carrollton_7,d57737,9/5/19,11/14/19,9/5/19,60,33.5637,-85.08381,EST,forest,0,0,0,0,0,low,medium,medium,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_1,d57035,8/27/19,10/2/19,8/27/19,36,31.35068,-81.4542,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_10,d57044,8/27/19,10/2/19,8/27/19,36,31.32483,-81.47892,EST,forest,0,0,0,0,0,medium,high,high,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_11,d57045,8/27/19,10/2/19,8/27/19,36,31.32228,-81.50153,EST,forest,0,0,0,0,0,medium,medium,medium,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_12,d57046,8/27/19,10/2/19,8/27/19,36,31.32658,-81.52242,EST,forest,0,0,0,0,0,medium,medium,medium,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_13,d57047,8/27/19,10/2/19,8/27/19,36,31.34355,-81.53585,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_14,d57048,8/27/19,10/2/19,8/27/19,36,31.35372,-81.55607,EST,forest,0,0,0,0,1,medium,medium,medium,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_15,d57049,8/27/19,10/2/19,8/27/19,36,31.36008,-81.57185,EST,forest,0,0,0,0,0,low,medium,high,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_16,d57050,8/27/19,10/2/19,8/27/19,36,31.38502,-81.5857,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_17,d57051,8/27/19,10/2/19,8/27/19,36,31.38375,-81.60105,EST,forest,0,0,0,0,1,low,low,high,1,0,0,1
Snapshot USA - 2019,GA_Forest_Lower Altmaha Corridor,GA_Forest_Lower Altmaha Corridor_18,d57052,8/27/19,8/28/19,8/27/19,2,31.40383,-81.58452,EST,forest,0,0,0,0,0,low,low,high,1,0,0,1
