Array,Site_Name,Year,Latitude,Longitude,Start_Date,End_Date,Survey_Days,Humans_Per_Camera_Per_Day
Grandview,AR_Grassland_Grandview_22_05_2022,2022,33.8105,-93.7758,2022-09-02,2022-11-04,63,0.0317460317460317
Grandview,AR_Grassland_Grandview_22_06_2022,2022,33.8083,-93.7732,2022-09-02,2022-11-04,63,0.0158730158730159
Grandview,AR_Grassland_Grandview_22_07_2022,2022,33.7983,-93.7717,2022-09-02,2022-11-04,63,0.0317460317460317
Grandview,AR_Grassland_Grandview_22_08_2022,2022,33.7892,-93.7688,2022-09-02,2022-11-04,63,0.0317460317460317
Grandview,AR_Grassland_Grandview_22_09_2022,2022,33.7867,-93.7687,2022-09-02,2022-11-04,63,0.0476190476190476
Grandview,AR_Grassland_Grandview_22_10_2022,2022,33.8147,-93.7679,2022-09-02,2022-11-04,63,0.0317460317460317
Grandview,AR_Grassland_Grandview_22_12_2022,2022,33.7827,-93.7667,2022-09-02,2022-11-04,63,0.0317460317460317
Grandview,AR_Grassland_Grandview_22_13_2022,2022,33.7963,-93.7663,2022-09-02,2022-11-04,63,0.0158730158730159
Grandview,AR_Grassland_Grandview_22_14_2022,2022,33.7824,-93.7638,2022-09-02,2022-11-04,63,0.0634920634920635
Grandview,AR_Grassland_Grandview_22_15_2022,2022,33.7989,-93.7625,2022-09-02,2022-11-04,63,0.0317460317460317
Grandview,AR_Grassland_Grandview_Dep 1_2022,2022,33.7992,-93.7988,2022-09-02,2022-11-04,63,0.0476190476190476
Grandview,AR_Grassland_Grandview_Dep 2_2022,2022,33.7994,-93.791,2022-09-02,2022-09-30,28,0.0357142857142857
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_01_2020,2020,33.81093,-93.78539,2020-09-16,2020-10-22,36,0.0277777777777778
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_02_2020,2020,33.80792,-93.78587,2020-09-16,2020-10-22,36,0.0555555555555556
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_03_2020,2020,33.81287,-93.78557,2020-09-16,2020-10-22,36,0.0277777777777778
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_04_2020,2020,33.8152,-93.78719,2020-09-16,2020-10-22,36,0.111111111111111
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_05_2020,2020,33.81657,-93.79562,2020-09-16,2020-10-22,36,0.555555555555556
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_06_2020,2020,33.81376,-93.79562,2020-09-16,2020-10-22,36,0.0555555555555556
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_07_2020,2020,33.80109,-93.78249,2020-09-16,2020-10-22,36,0.0555555555555556
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_09_2020,2020,33.80326,-93.78263,2020-09-17,2020-10-22,35,0.371428571428571
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_10_2020,2020,33.80233,-93.7742,2020-09-16,2020-10-22,36,0.0555555555555556
AR_Grassland_Grandview_Prairie_20,AR_Grassland_Grandview_Prairie_20_11_2020,2020,33.7994,-93.79256,2020-09-16,2020-10-22,36,0.0277777777777778
Tucson,AZ_Desert_BC1_dep1_2022,2022,32.3034,-110.8032,2022-08-18,2022-11-12,86,0.697674418604651
Tucson,AZ_Desert_LP7_dep1_2022,2022,32.1865,-110.8013,2022-09-11,2022-10-27,46,0.0869565217391304
Tucson,AZ_Desert_LP9_dep1_2022,2022,32.1752,-110.7831,2022-09-11,2022-10-27,46,0.0217391304347826
AZ_Desert_McDowell_Sonoran_Preserve,AZ_Desert_McDowell_Sonoran_Preserve_10_2019,2019,33.74075,-111.80756,2019-08-26,2019-10-21,56,0.285714285714286
AZ_Desert_McDowell_Sonoran_Preserve,AZ_Desert_McDowell_Sonoran_Preserve_1_2019,2019,33.74051,-111.8153,2019-08-26,2019-10-21,56,0.125
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_01_2020,2020,33.73354,-111.81382,2020-09-10,2020-10-26,46,0.239130434782609
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_02_2020,2020,33.6997,-111.79261,2020-09-11,2020-10-26,45,0.0888888888888889
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_03_2020,2020,33.73341,-111.8083,2020-09-10,2020-10-26,46,0.195652173913043
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_04_2020,2020,33.72556,-111.81516,2020-09-10,2020-10-26,46,0.0869565217391304
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_05_2020,2020,33.72388,-111.80848,2020-09-10,2020-10-26,46,0.0869565217391304
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_06_2020,2020,33.71826,-111.81207,2020-09-10,2020-10-26,46,0.130434782608696
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_07_2020,2020,33.69793,-111.78978,2020-09-11,2020-10-27,46,0.152173913043478
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_08_2020,2020,33.69004,-111.80097,2020-09-11,2020-10-27,46,0.108695652173913
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_10_2020,2020,33.71574,-111.78957,2020-09-10,2020-10-21,41,0.121951219512195
AZ_Desert_McDowell_Sonoran_Preserve_20,AZ_Desert_McDowell_Sonoran_Preserve_20_11_2020,2020,33.6969,-111.80902,2020-09-11,2020-10-27,46,0.152173913043478
AZ_Desert_McDowell_Sonoran_Preserve,AZ_Desert_McDowell_Sonoran_Preserve_3_2019,2019,33.73351,-111.80827,2019-08-26,2019-10-21,56,0.303571428571429
AZ_Desert_McDowell_Sonoran_Preserve,AZ_Desert_McDowell_Sonoran_Preserve_4_2019,2019,33.7192,-111.81408,2019-08-26,2019-10-21,56,0.392857142857143
AZ_Desert_McDowell_Sonoran_Preserve,AZ_Desert_McDowell_Sonoran_Preserve_5_2019,2019,33.71981,-111.80666,2019-08-26,2019-10-21,56,0.410714285714286
AZ_Desert_McDowell_Sonoran_Preserve,AZ_Desert_McDowell_Sonoran_Preserve_6_2019,2019,33.71222,-111.78917,2019-08-27,2019-10-21,55,0.0727272727272727
AZ_Desert_McDowell_Sonoran_Preserve,AZ_Desert_McDowell_Sonoran_Preserve_7B_2019,2019,33.69861,-111.79361,2019-08-27,2019-10-21,55,0
AZ_Desert_McDowell_Sonoran_Preserve,AZ_Desert_McDowell_Sonoran_Preserve_8_2019,2019,33.69278,-111.79083,2019-08-27,2019-10-21,55,0.0363636363636364
Tucson,AZ_Desert_Res2_dep1_2022,2022,32.2156,-110.8888,2022-08-29,2022-11-08,71,0.197183098591549
Tucson,AZ_Desert_Res5_dep1_2022,2022,32.2244,-110.8808,2022-09-13,2022-10-27,44,0.659090909090909
Tucson,AZ_Desert_SB3_dep1_2022,2022,32.2602,-110.8226,2022-08-23,2022-11-08,77,0.0649350649350649
Sonoran,AZ_Desert_Sonoran_22_CONFORTI 08/06/2022_2022,2022,32.4572,-110.9317,2022-08-06,2022-12-03,119,0.0168067226890756
Sonoran,AZ_Desert_Sonoran_22_DEER 09/01/2022_2022,2022,32.4662,-110.9379,2022-09-01,2022-11-20,80,0.1125
Sonoran,AZ_Desert_Sonoran_22_DOVE 10/24/2022_2022,2022,32.4382,-110.9289,2022-10-24,2022-11-02,9,0.222222222222222
Sonoran,AZ_Desert_Sonoran_22_MALLOW 08/18/2022_2022,2022,32.4175,-110.924,2022-08-18,2022-11-10,84,0.452380952380952
Sonoran,AZ_Desert_Sonoran_22_Mallow_10-01_2022,2022,32.4175,-110.924,2022-09-14,2022-10-01,17,0.176470588235294
Sonoran,AZ_Desert_Sonoran_22_OWL_09-04_2022,2022,32.4487,-110.942,2022-08-13,2022-09-04,22,0.0909090909090909
Sonoran,AZ_Desert_Sonoran_22_OWL_2022,2022,32.4487,-110.942,2022-09-01,2022-11-14,74,0.0135135135135135
Sonoran,AZ_Desert_Sonoran_22_RINGTAIL 10/09/2022_2022,2022,32.4568,-110.9204,2022-10-09,2022-11-20,42,0.0238095238095238
Sonoran,AZ_Desert_Sonoran_22_SNIBBY 10/03/2022_2022,2022,32.4358,-110.9168,2022-10-03,2022-11-09,37,0.0540540540540541
Sonoran,AZ_Desert_Sonoran_22_THRASHER_2022,2022,32.4417,-110.9469,2022-10-28,2022-12-02,35,0.0571428571428571
Sonoran,AZ_Desert_Sonoran_22_TOAD_2022,2022,32.4559,-110.9294,2022-08-18,2022-10-08,51,0.0392156862745098
Sonoran,AZ_Desert_Sonoran_22_VIEW_2022,2022,32.4534,-110.93,2022-10-08,2022-10-24,16,0.0625
Tucson,AZ_Desert_TV5_dep1_2022,2022,32.2485,-110.7967,2022-08-23,2022-11-08,77,0.038961038961039
Tucson,AZ_Desert_Tucson_AC2_dep1_2022,2022,32.2828,-110.7393,2022-09-07,2022-11-12,66,0.575757575757576
Tucson,AZ_Desert_Tucson_AC3_depl1_2022,2022,32.2669,-110.7507,2022-09-07,2022-10-31,54,0.0925925925925926
Tucson,AZ_Desert_Tucson_AC4_dep1_2022,2022,32.2563,-110.7621,2022-09-07,2022-10-31,54,0.0925925925925926
Tucson,AZ_Desert_Tucson_Res3_dep1_2022,2022,32.2777,-110.8668,2022-09-13,2022-11-23,71,1.63380281690141
Tucson,AZ_Desert_UT3_2022,2022,32.243,-110.75,2022-08-30,2022-11-17,79,0.0379746835443038
Harrity,AZ_Forest_1001_20220718_2022,2022,31.3596,-110.7847,2022-08-01,2022-09-13,43,0.0465116279069767
Harrity,AZ_Forest_1002_20220718_2022,2022,31.3598,-110.7636,2022-08-01,2022-09-13,43,0.0232558139534884
Harrity,AZ_Forest_1003_20220718_2022,2022,31.3599,-110.7426,2022-08-01,2022-09-13,43,0.0465116279069767
Harrity,AZ_Forest_1004_20220718_2022,2022,31.3509,-110.7743,2022-08-01,2022-09-13,43,0.0465116279069767
Harrity,AZ_Forest_1005_20220718_2022,2022,31.3507,-110.7528,2022-08-01,2022-09-13,43,0.0232558139534884
Harrity,AZ_Forest_1006_20220718_2022,2022,31.3417,-110.7845,2022-08-01,2022-09-13,43,0.0232558139534884
Harrity,AZ_Forest_1007_20220718_2022,2022,31.3416,-110.7632,2022-08-01,2022-09-13,43,0.0232558139534884
Harrity,AZ_Forest_1008_20220718_2022,2022,31.3417,-110.7427,2022-08-01,2022-09-13,43,0
Harrity,AZ_Forest_1101_20220722_2022,2022,31.3594,-110.7005,2022-08-01,2022-09-26,56,0.0178571428571429
Harrity,AZ_Forest_1101_20220926_2022,2022,31.3594,-110.7005,2022-09-26,2022-11-17,52,0
Harrity,AZ_Forest_1102_20220722_2022,2022,31.3596,-110.6793,2022-08-01,2022-09-26,56,0
Harrity,AZ_Forest_1102_20220926_2022,2022,31.3596,-110.6793,2022-09-26,2022-11-17,52,0
Harrity,AZ_Forest_1103_20220722_2022,2022,31.3594,-110.6583,2022-08-01,2022-09-26,56,0
Harrity,AZ_Forest_1103_20220926_2022,2022,31.3594,-110.6583,2022-09-26,2022-11-17,52,0
Harrity,AZ_Forest_1104_20220722_2022,2022,31.3506,-110.6898,2022-08-01,2022-09-26,56,0
Harrity,AZ_Forest_1104_20220926_2022,2022,31.3506,-110.6898,2022-09-26,2022-11-17,52,0.0384615384615385
Harrity,AZ_Forest_1105_20220926_2022,2022,31.3501,-110.669,2022-09-26,2022-11-17,52,0
Harrity,AZ_Forest_1106_20220926_2022,2022,31.3416,-110.7004,2022-09-26,2022-11-17,52,0
Harrity,AZ_Forest_1107_20220926_2022,2022,31.3413,-110.6793,2022-09-26,2022-11-17,52,0
Harrity,AZ_Forest_1108_20220926_2022,2022,31.3415,-110.6585,2022-09-26,2022-11-17,52,0.0384615384615385
Harrity,AZ_Forest_Harrity_1001_20220913_2022,2022,31.3596,-110.7847,2022-09-13,2022-11-07,55,0
Harrity,AZ_Forest_Harrity_1002_20220913_2022,2022,31.3598,-110.7636,2022-09-13,2022-11-07,55,0
Harrity,AZ_Forest_Harrity_1003_20220913_2022,2022,31.3599,-110.7426,2022-09-13,2022-11-07,55,0.0181818181818182
Harrity,AZ_Forest_Harrity_1004_20220913_2022,2022,31.3509,-110.7743,2022-09-13,2022-11-07,55,0
Harrity,AZ_Forest_Harrity_1005_20220913_2022,2022,31.3507,-110.7528,2022-09-13,2022-11-07,55,0
Harrity,AZ_Forest_Harrity_1006_20220913_2022,2022,31.3417,-110.7845,2022-09-13,2022-11-07,55,0
Harrity,AZ_Forest_Harrity_1007_20220913_2022,2022,31.3416,-110.7632,2022-09-13,2022-11-07,55,0.0181818181818182
Harrity,AZ_Forest_Harrity_1008_20220913_2022,2022,31.3417,-110.7427,2022-09-13,2022-11-13,61,0
AZ_Grassland_Cienega,AZ_Grassland_Cienega_10_2019,2019,32.16065,-109.497,2019-09-05,2019-11-19,75,0.106666666666667
AZ_Grassland_Cienega,AZ_Grassland_Cienega_16_2019,2019,32.171217,-109.515533,2019-09-04,2019-11-24,81,0.0987654320987654
AZ_Grassland_Cienega,AZ_Grassland_Cienega_17_2019,2019,32.180767,-109.517283,2019-09-14,2019-11-24,71,0.0985915492957746
AZ_Grassland_Cienega,AZ_Grassland_Cienega_1_2019,2019,32.16413,-109.471,2019-09-05,2019-11-24,80,0.0875
AZ_Grassland_Cienega,AZ_Grassland_Cienega_22_2019,2019,32.16578,-109.51025,2019-09-07,2019-11-18,72,0
AZ_Grassland_Cienega,AZ_Grassland_Cienega_25_2019,2019,32.15255,-109.5337,2019-08-17,2019-09-14,28,0.0357142857142857
AZ_Grassland_Cienega,AZ_Grassland_Cienega_29_2019,2019,32.180233,-109.475633,2019-09-07,2019-11-18,72,0
AZ_Grassland_Vermilion_Cliffs,AZ_Grassland_Vermilion_Cliffs_11_2019,2019,35.28934,-111.709,2019-08-24,2019-10-14,51,0
AZ_Grassland_Vermilion_Cliffs,AZ_Grassland_Vermilion_Cliffs_12_2019,2019,35.28113,-111.709,2019-08-25,2019-10-11,47,0
AZ_Grassland_Vermilion_Cliffs,AZ_Grassland_Vermilion_Cliffs_13_2019,2019,35.27785,-111.7,2019-08-23,2019-10-14,52,0
AZ_Grassland_Vermilion_Cliffs,AZ_Grassland_Vermilion_Cliffs_14_2019,2019,35.33744,-111.717,2019-08-23,2019-10-12,50,0
AZ_Grassland_Vermilion_Cliffs,AZ_Grassland_Vermilion_Cliffs_7_2019,2019,35.35103,-111.718,2019-08-23,2019-10-12,50,0
AZ_Grassland_Vermilion_Cliffs,AZ_Grassland_Vermilion_Cliffs_8_2019,2019,35.36407,-111.717,2019-08-23,2019-10-13,51,0
Abilene,Abilene State Park 12_2021,2021,32.233939,-99.877733,2021-09-01,2021-11-04,64,0.046875
Abilene,Abilene State Park Texas 09/01/2021_2021,2021,32.243922,-99.888269,2021-09-01,2021-11-04,64,0
Abilene,Abilene State Park Texas 10 09/01/2021_2021,2021,32.240811,-99.878303,2021-09-01,2021-11-01,61,0.0163934426229508
Abilene,Abilene State Park Texas 11 09/01/2021_2021,2021,32.233706,-99.888022,2021-08-31,2021-11-03,64,0
Abilene,Abilene State Park Texas 1_2021,2021,32.233947,-99.877736,2021-09-01,2021-11-01,61,0
Abilene,Abilene State Park Texas 2 09/01/2021_2021,2021,32.235228,-99.885581,2021-09-01,2021-11-01,61,0.0163934426229508
Abilene,Abilene State Park Texas 2_2021,2021,32.2352667,-99.8856278,2021-09-01,2021-11-04,64,0.03125
Abilene,Abilene State Park Texas 4_2021,2021,32.249658,-99.892611,2021-09-01,2021-11-01,61,0.0327868852459016
Abilene,Abilene State Park Texas 5 09/01/2021_2021,2021,32.241075,-99.883106,2021-09-01,2021-11-01,61,0.0655737704918033
Abilene,Abilene State Park Texas 6_2021,2021,32.239586,-99.8880156,2021-09-01,2021-11-01,61,0
Abilene,Abilene State Park Texas 7 09/01/2021_2021,2021,32.235069,-99.881211,2021-09-01,2021-11-01,61,0.0163934426229508
Abilene,Abilene State Park Texas 8_2021,2021,32.232989,-99.881706,2021-09-01,2021-11-01,61,0.0163934426229508
Abilene,Abilene State Park Texas 9_2021,2021,32.233939,-99.877733,2021-09-01,2021-11-01,61,0
Rentz,Ames_1 09/02/2021_2021,2021,42.10823,-93.56691,2021-09-02,2021-09-18,16,0.125
Rentz,Ames_10 09/18/2021_2021,2021,42.10656,-93.56876,2021-09-18,2021-10-31,43,0.0697674418604651
Rentz,Ames_11 09/18/2021_2021,2021,42.10258,-93.58598,2021-09-18,2021-10-31,43,0.0465116279069767
Rentz,Ames_12 09/18/2021_2021,2021,42.10006,-93.58586,2021-09-18,2021-10-31,43,0.0465116279069767
Rentz,Ames_13 09/10/2021_2021,2021,42.099850000000004,-93.5729,2021-09-09,2021-09-28,19,0.210526315789474
Rentz,Ames_14 09/27/2021_2021,2021,42.10091,-93.57024,2021-09-27,2021-10-30,33,0.0606060606060606
Rentz,Ames_15 10/06/2021_2021,2021,42.0891,-93.59262,2021-10-06,2021-12-31,86,0.0232558139534884
Rentz,Ames_16 10/06/2021_2021,2021,42.08718,-93.59324,2021-10-06,2021-10-31,25,0.56
Rentz,Ames_17 09/28/2021_2021,2021,42.09661,-93.56991,2021-09-28,2021-10-29,31,0.032258064516129
Rentz,Ames_18 09/12/2021_2021,2021,42.0934,-93.57596,2021-09-12,2021-09-28,16,0.125
Rentz,Ames_19 10/02/2021_2021,2021,42.12773,-93.56279,2021-10-02,2021-10-31,29,0.103448275862069
Rentz,Ames_2 09/02/2021_2021,2021,42.11104,-93.56465,2021-09-02,2021-10-02,30,0.133333333333333
Rentz,Ames_20 09/18/2021_2021,2021,42.14227,-93.57064,2021-09-18,2021-10-31,43,0.0465116279069767
Rentz,Ames_22 10/02/2021_2021,2021,42.12272,-93.56083,2021-10-02,2021-10-31,29,0.206896551724138
Rentz,Ames_23 10/02/2021_2021,2021,42.09679,-93.57906,2021-10-02,2021-10-31,29,0.0689655172413793
Rentz,Ames_24 09/04/2021_2021,2021,42.13963,-93.56927,2021-09-04,2021-09-18,14,0.142857142857143
Rentz,Ames_25 09/04/2021_2021,2021,42.15574,-93.57317,2021-09-04,2021-10-04,30,0.0666666666666667
Rentz,Ames_26 10/04/2021_2021,2021,42.16222,-93.57472,2021-10-04,2021-11-06,33,0.121212121212121
Rentz,Ames_27 10/06/2021_2021,2021,42.164167,-93.574167,2021-10-06,2021-11-06,31,0.0645161290322581
Rentz,Ames_28 09/18/2021_2021,2021,42.1537,-93.572234,2021-09-18,2021-11-06,49,0.0612244897959184
Rentz,Ames_29 10/04/2021_2021,2021,42.15609,-93.57654,2021-10-04,2021-11-06,33,0.0909090909090909
Rentz,Ames_3 09/02/2021_2021,2021,42.1105,-93.56171,2021-09-02,2021-10-02,30,0.1
Rentz,Ames_30 09/04/2021_2021,2021,42.15803,-93.57644,2021-09-04,2021-10-20,46,0.130434782608696
Rentz,Ames_4 09/02/2021_2021,2021,42.11244,-93.56088,2021-09-02,2021-10-02,30,0.133333333333333
Rentz,Ames_5 09/02/2021_2021,2021,42.1138,-93.56283,2021-09-02,2021-09-18,16,0.1875
Rentz,Ames_6 09/10/2021_2021,2021,42.09581,-93.57294,2021-09-10,2021-09-28,18,0.277777777777778
Rentz,Ames_7 09/12/2021_2021,2021,42.10124,-93.57885,2021-09-12,2021-09-28,16,0.1875
Rentz,Ames_8 09/12/2021_2021,2021,42.09678,-93.57554,2021-09-12,2021-09-28,16,0.1875
Rentz,Ames_9 09/10/2021_2021,2021,42.09739,-93.57263,2021-09-10,2021-09-28,18,0.111111111111111
MT_Arrow S Ranch,BAC.AROW_Rec003_Mem048.20190901_2019,2019,48.04665,-112.7181,2019-09-01,2019-11-05,60,0.0333333333333333
MT_Arrow S Ranch,BAC.AROW_Rec007_Mem088.20190831_2019,2019,48.09068,-112.62233,2019-08-31,2019-11-07,58,0.103448275862069
MT_Arrow S Ranch,BAC.AROW_Rec010_Mem098.20190831_2019,2019,48.10016,-112.63235,2019-08-31,2019-11-07,63,0.0317460317460317
MT_Arrow S Ranch,BAC.AROW_Rec018_Mem059.20190901_2019,2019,48.07125,-112.71844,2019-09-01,2019-11-05,50,0.04
MT_Arrow S Ranch,BAC.AROW_Rec021_Mem072.20180830_2019,2019,48.08834,-112.715,2019-08-30,2019-11-06,68,0.0147058823529412
MT_Arrow S Ranch,BAC.AROW_Rec024_Mem035.20190901_2019,2019,48.0583,-112.71178,2019-09-01,2019-11-05,65,0.0307692307692308
MT_Arrow S Ranch,BAC.AROW_Rec028_Mem009.20190901_2019,2019,48.06534,-112.70638,2019-09-01,2019-11-05,58,0.0517241379310345
MT_Arrow S Ranch,BAC.AROW_Rec033_Mem013.20190901_2019,2019,48.07642,-112.70396,2019-09-01,2019-11-05,65,0.0307692307692308
MT_Arrow S Ranch,BAC.AROW_Rec038_Mem079.20190901_2019,2019,48.0567,-112.69405,2019-09-01,2019-11-05,54,0.037037037037037
MT_Arrow S Ranch,BAC.AROW_Rec041_Mem050.20190901_2019,2019,48.08186,-112.69195,2019-09-01,2019-11-05,65,0.0307692307692308
MT_Arrow S Ranch,BAC.AROW_Rec047_Mem058.20190901_2019,2019,48.09279,-112.69278,2019-09-01,2019-11-05,56,0.0357142857142857
MT_Arrow S Ranch,BAC.AROW_Rec051_Mem036.20190831_2019,2019,48.10173,-112.62114,2019-08-31,2019-11-07,57,0.0350877192982456
MT_Arrow S Ranch,BAC.AROW_Rec054_Mem014.20190831_2019,2019,48.08351,-112.62646,2019-08-31,2019-11-07,68,0.0588235294117647
MT_Arrow S Ranch,BAC.AROW_Rec055_Mem045.20190901_2019,2019,48.0527,-112.70563,2019-09-01,2019-11-05,65,0.153846153846154
MT_Arrow S Ranch,BAC.AROW_Rec059_Mem083.20190901_2019,2019,48.08905,-112.70071,2019-09-01,2019-11-05,55,0.0363636363636364
MT_Arrow S Ranch,BAC.AROW_Rec061_Mem060.20190901_2019,2019,48.08092,-112.71297,2019-09-01,2019-11-05,65,0.0307692307692308
MT_Blackfoot Challenge,BAC.BLCH_Rec004_Mem071.20190819_2019,2019,47.08567,-113.11209,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec006_Mem033.20190819_2019,2019,47.04922,-113.05653,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec016_Mem078.20190819_2019,2019,47.06378,-113.08588,2019-08-19,2019-10-24,66,0.0757575757575758
MT_Blackfoot Challenge,BAC.BLCH_Rec025_Mem065.20190819_2019,2019,47.0879,-113.09731,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec037_Mem041.20190819_2019,2019,47.05159,-113.09887,2019-08-19,2019-10-24,66,0.0606060606060606
MT_Blackfoot Challenge,BAC.BLCH_Rec039_Mem084.20190819_2019,2019,47.05059,-113.0883,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec042_Mem097.20190819_2019,2019,47.07802,-113.07108,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec044_Mem077.20190819_2019,2019,47.07802,-113.08601,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec045_Mem094.20190819_2019,2019,47.06007,-113.07124,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec046_Mem023.20190819_2019,2019,47.07014,-113.10805,2019-08-19,2019-10-24,66,0.0454545454545455
MT_Blackfoot Challenge,BAC.BLCH_Rec050_Mem109.20190819_2019,2019,47.08127,-113.09924,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec057_Mem099.20190819_2019,2019,47.06623,-113.09838,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec060_Mem046.20190819_2019,2019,47.06229,-113.05164,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec063_Mem108.20190819_2019,2019,47.05593,-113.08179,2019-08-19,2019-10-24,66,0.0303030303030303
MT_Blackfoot Challenge,BAC.BLCH_Rec064_Mem042.20190819_2019,2019,47.04448,-113.07418,2019-08-19,2019-10-24,66,0.0454545454545455
MT_Heirmosa Ranch,BAC.HMSA_Rec009_Mem102.20190830_2019,2019,48.10101,-112.66422,2019-08-30,2019-11-07,68,0.132352941176471
MT_Heirmosa Ranch,BAC.HMSA_Rec012_Mem063.20190831_2019,2019,48.10607,-112.65005,2019-08-31,2019-11-07,61,0.0327868852459016
MT_Heirmosa Ranch,BAC.HMSA_Rec020_Mem081.20190831_2019,2019,48.12629,-112.64433,2019-08-31,2019-11-04,58,0.0517241379310345
MT_Heirmosa Ranch,BAC.HMSA_Rec023_Mem064.20190831_2019,2019,48.11958,-112.65015,2019-08-31,2019-11-07,61,0.0327868852459016
MT_Heirmosa Ranch,BAC.HMSA_Rec027_Mem091.20190831_2019,2019,48.11079,-112.64165,2019-08-31,2019-11-07,61,0.0327868852459016
MT_Heirmosa Ranch,BAC.HMSA_Rec030_Mem089.20190831_2019,2019,48.13914,-112.64834,2019-08-31,2019-11-04,56,0.0535714285714286
MT_Heirmosa Ranch,BAC.HMSA_Rec032_Mem075.20190831_2019,2019,48.12597,-112.65501,2019-08-31,2019-11-04,65,0.0307692307692308
MT_Heirmosa Ranch,BAC.HMSA_Rec036_Mem018.20190831_2019,2019,48.13256,-112.63963,2019-08-31,2019-11-04,59,0.0338983050847458
MT_Heirmosa Ranch,BAC.HMSA_Rec040_Mem068.20190831_2019,2019,48.13319,-112.64832,2019-08-31,2019-11-04,38,0.0526315789473684
MT_Heirmosa Ranch,BAC.HMSA_Rec062_Mem051.20190831_2019,2019,48.12922,-112.66247,2019-08-31,2019-09-18,18,0.0555555555555556
MT_Urban-Wild Missoula,BAC.MSLA_Bro001_Mem117.20190729_2019,2019,46.86254,-113.97896,2019-08-17,2019-10-07,51,0.0980392156862745
MT_Urban-Wild Missoula,BAC.MSLA_Bro002_Mem186.20191012_2019,2019,46.82091,-114.03002,2019-10-12,2019-11-19,38,0.0789473684210526
MT_Urban-Wild Missoula,BAC.MSLA_Bro007_Mem209.20190730_2019,2019,46.87617,-113.96255,2019-08-18,2019-11-14,88,0.0227272727272727
MT_Urban-Wild Missoula,BAC.MSLA_Bro024_Mem174.20191012_2019,2019,46.83493,-114.0057,2019-10-12,2019-11-19,38,5.31578947368421
MT_Urban-Wild Missoula,BAC.MSLA_Bro026_Mem139.20191012_2019,2019,46.81736,-114.06136,2019-10-12,2019-11-19,38,4.3421052631579
MT_Urban-Wild Missoula,BAC.MSLA_Bro031_Mem207.20190730_2019,2019,46.89771,-114.17403,2019-08-17,2019-10-22,66,0.0151515151515152
MT_Urban-Wild Missoula,BAC.MSLA_Bro039_Mem189.20190718_2019,2019,46.87191,-114.06057,2019-08-17,2019-10-06,50,0.14
MT_Urban-Wild Missoula,BAC.MSLA_Bro046_Mem150.20190820_2019,2019,46.84881,-113.97624,2019-08-20,2019-11-20,92,0.0869565217391304
MT_Urban-Wild Missoula,BAC.MSLA_Bro052_Mem147.20190910_2019,2019,46.88117,-113.97487,2019-09-10,2019-11-14,65,0.0769230769230769
