Camera_Trap_Array,Site_Name,Deployment_ID,Date_Out,Date_Retrieved,Survey_Days,Latitude,Longitude,Time_Zone,Development,detection_distance,Feature_Water,Feature_Road,Feature_Human_Trail,human_pics_removed,deployment_notes
UT_SLC_20,Creekside Park.USA.2020, ,2020-09-05,2020-10-08,33,40.66558,-111.84845,MST,Wild,5.88,0,0,1,n, 
UT_SLC_20,Crestwood Park.USA.2020, ,2020-09-09,2020-10-04,25,40.61363,-111.84483,MST,Wild,8.45,0,0,1,n, 
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_01,d68424,2020-09-03,2020-10-15,42,41.88353,-72.32721,EST,Rural,620,0,0,0,n,A slight downward slope facing a marsh and NE due to tree branch in the way
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_02,d68425,2020-09-05,2020-10-15,40,41.88569,-72.32744,EST,Rural,1109,0,0,0,n,Facing south due to traffic at North
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_05,d68428,2020-09-05,2020-10-15,40,41.88171,-72.32355,EST,Rural,1579,0,0,0,n,Highway 40m behind camera
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_06,d68429,2020-09-05,2020-10-17,42,41.8988,-72.32593,EST,Rural,1112,0,0,0,n, 
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_08_reupload,d71219,2020-09-05,2020-10-17,42,41.89112,-72.32881,EST,Rural,1007,0,0,0,n, 
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_10,d68433,2020-09-08,2020-10-17,39,41.89102,-72.32294,EST,Rural,1016,0,0,0,n, 
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_11,d68434,2020-09-08,2020-10-17,39,41.889,-72.32333,EST,Rural,1115,0,0,0,n, 
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_12,d68435,2020-09-06,2020-10-10,34,41.89824,-72.3093,EST,Rural,855,0,0,0,n,facing upward slope
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_13,d68436,2020-09-06,2020-10-10,34,41.89819,-72.30697,EST,Rural,803,0,0,0,n, 
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_14,d68437,2020-09-06,2020-10-10,34,41.89801,-72.30387,EST,Rural,1139,0,0,0,n,brook 30 m west of camera
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_15,d68438,2020-09-06,2020-10-10,34,41.90014,-72.30394,EST,Rural,806,0,0,0,n, 
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_16,d68439,2020-09-06,2020-10-10,34,41.89991,-72.30717,EST,Rural,884,0,0,0,n, 
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_17,d68440,2020-09-06,2020-10-10,34,41.90179,-72.30691,EST,Rural,639,0,0,0,n, 
CT_Forest_Nye_Holman_20,CT_Forest_Nye_Holman_20_20,d68443,2020-09-05,2020-10-15,40,41.88556,-72.32455,EST,Rural,1222,0,0,0,n,Facing south to avoid traffic at north
CT_Forest_Storrs_20,CT_Forest_Storrs_20_01,d68444,2020-09-02,2020-10-26,54,41.79943,-72.23082,EST,Suburban,10,0,0,0,n, 
CT_Forest_Storrs_20,CT_Forest_Storrs_20_02,d68445,2020-09-02,2020-10-26,54,41.79979,-72.22961,EST,Suburban,12,0,0,0,n, 
CT_Forest_Storrs_20,CT_Forest_Storrs_20_03,d68446,2020-09-02,2020-10-26,54,41.80013,-72.22853,EST,Suburban,12,0,0,0,n, 
CT_Forest_Storrs_20,CT_Forest_Storrs_20_04,d68447,2020-09-02,2020-10-17,45,41.80028,-72.22748,EST,Suburban,12,0,0,0,n, 
CT_Forest_Storrs_20,CT_Forest_Storrs_20_05,d68448,2020-09-02,2020-10-14,42,41.8009,-72.22963,EST,Suburban,14,0,0,0,n, 
CT_Forest_Storrs_20,CT_Forest_Storrs_20_06,d68449,2020-09-30,2020-10-26,26,41.80141,-72.23049,EST,Suburban,12,0,0,0,n, 
CT_Forest_Storrs_20,CT_Forest_Storrs_20_07,d68450,2020-09-02,2020-10-26,54,41.80007,-72.23087,EST,Suburban,10,0,0,0,n, 
CT_Forest_Storrs_20,CT_Forest_Storrs_20_08,d68451,2020-09-02,2020-10-02,30,41.79967,-72.2321,EST,Suburban,12,0,0,0,n, 
CT_Forest_Storrs_20,CT_Forest_Storrs_20_09,d68452,2020-09-02,2020-10-20,48,41.80031,-72.23372,EST,Suburban,12,0,0,0,n, 
CT_Forest_Storrs_20,CT_Forest_Storrs_20_10,d68453,2020-09-02,2020-10-01,29,41.79902,-72.23233,EST,Suburban,11,0,0,0,n,Batteries ran out and camera stopped working on 1 Oct 2020
UT_Wasatch_20,Days Fork Trail.USA.2020, ,2020-09-03,2020-10-02,29,40.66034,-111.62922,MST,Wild, ,0,0,1,n, 
UT_SLC_20,DD_01.USA.2020, ,2020-09-09,2020-10-04,25,40.56795,-111.80951,MST,Wild,4.1,0,0,0,n, 
UT_SLC_20,DD_02.USA.2020, ,2020-10-04,2020-11-01,28,40.55891,-111.81397,MST,Wild,4.5,0,0,1,n, 
UT_SLC_20,DD_05.USA.2020, ,2020-10-04,2020-11-02,29,40.56101,-111.84911,MST,Wild,10,0,0,1,n, 
UT_SLC_20,DD_07.USA.2020, ,2020-10-09,2020-11-03,25,40.56912,-111.87093,MST,Wild,17.82,0,0,1,n, 
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_02,d68872,2020-08-31,2020-10-03,33,39.6953,-75.5924,EST,Urban,20,0,0,0,n, 
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_07,d68877,2020-08-30,2020-10-03,34,39.6116,-75.73,EST,Urban,5,0,0,0,n, 
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_09,d68879,2020-08-30,2020-10-03,34,39.6361,-75.689,EST,Urban,4,0,0,0,n, 
DE_Forest_Wilmington_20,DE_Forest_Wilmington_20_13,d68883,2020-08-21,2020-10-04,44,39.7719,-75.5667,EST,Urban,4,0,0,0,n, 
UT_Wasatch_20,Desolation Wasatch.USA.2020, ,2020-09-03,2020-10-04,31,40.67523,-111.7233,MST,Wild, ,0,0,1,n, 
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_10_Keystone,d71751,2020-09-21,2020-10-31,40,25.19358,-80.3547,EST,Urban,7,0,0,1,n, 
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_12_Banyan,d71753,2020-09-22,2020-10-31,39,25.19597,-80.35268,EST,Urban,4,0,0,1,n, 
FL_KeyLargo_20,FL_Forest_Key_Largo_2020_26_Dispatch_West_.5,d71767,2020-09-22,2020-10-31,39,25.30397,-80.29502,EST,Urban,4,0,1,1,n, 
FL_Forest_Melrose_20,FL_Forest_Melrose_20_03,d68474,2020-10-04,2020-11-01,28,29.69976,-81.99015,EST,Urban,4,0,0,0,n, 
FL_Forest_Melrose_20,FL_Forest_Melrose_20_04,d68475,2020-10-03,2020-11-01,29,29.70594,-81.9674,EST,Urban,6,0,0,0,n, 
FL_Forest_Melrose_20,FL_Forest_Melrose_20_08,d68479,2020-10-03,2020-11-01,29,29.69987,-81.96809,EST,Urban,11,0,0,0,n, 
FL_Forest_Melrose_20,FL_Forest_Melrose_20_13,d68484,2020-10-03,2020-11-01,29,29.70885,-81.96803,EST,Urban,3,0,0,0,n, 
FL_Forest_Melrose_20,FL_Forest_Melrose_20_14,d71101,2020-10-03,2020-11-01,29,29.70546,-81.98752,EST,Urban,5,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_01,d70780,2020-10-17,2020-10-31,14,33.56521,-85.0898,EST,Urban,4,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_03,d68887,2020-09-30,2020-10-15,15,33.5642,-85.0875,EST,Urban,2,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_07,d68891,2020-10-20,2020-11-04,15,33.5639,-85.08424,EST,Urban,10,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_16,d70778,2020-09-15,2020-09-29,14,33.571709,-85.105339,EST,Urban,5,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_24,d70786,2020-09-16,2020-10-02,16,33.57456,-85.11113,EST,Urban,2,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_25,d70787,2020-10-04,2020-10-20,16,33.576462,-85.112193,EST,Urban,9,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_26,d68886,2020-09-30,2020-10-14,14,33.57717,-85.10961,EST,Urban,3,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_31,d70793,2020-10-02,2020-10-16,14,33.573746,-85.119974,EST,Urban,3,0,0,0,n,Misfires removed prior to upload.
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_32,d70794,2020-10-08,2020-10-15,7,33.575799,-85.120836,EST,Urban,2.5,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_35,d70797,2020-10-01,2020-10-15,14,33.58255,-85.09905,EST,Urban,3,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_38,d68888,2020-10-19,2020-11-02,14,33.5723,-85.1026,EST,Urban,6,0,0,0,n, 
GA_Forest_Carrollton_20,GA_Forest_Carrollton_20_39,d70801,2020-10-02,2020-10-16,14,33.57089,-85.1086,EST,Urban,8,0,1,0,n, 
GA_Forest_Ceylon_20,GA_Forest_Ceylon_20_03,d68950,2020-08-26,2020-10-14,49,30.96399,-81.6492,EST,Urban,2,0,0,0,n, 
GA_Forest_Ceylon_20,GA_Forest_Ceylon_20_04,d68951,2020-08-26,2020-10-14,49,30.96683,-81.63747,EST,Urban,2,0,0,0,n, 
GA_Forest_Ceylon_20,GA_Forest_Ceylon_20_06,d68953,2020-08-26,2020-10-14,49,30.93698,-81.63512,EST,Urban,2.5,0,0,0,n, 
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_01,d70463,2020-10-01,2020-10-25,24,31.2668,-84.49925,EST,Urban,4,0,0,0,n, 
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_09,d70471,2020-09-30,2020-11-05,36,31.2608,-84.5318,EST,Urban,2,0,0,0,n, 
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_10,d70472,2020-09-30,2020-11-04,35,31.2703,-84.5382,EST,Urban,1.5,0,0,0,n, 
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_11,d70473,2020-09-30,2020-11-04,35,31.2687,-84.5366,EST,Urban,1,0,0,0,n, 
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_12,d70474,2020-09-30,2020-11-04,35,31.2582,-84.5245,EST,Urban,1.5,0,0,0,n, 
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_15,d70477,2020-09-30,2020-11-04,35,31.2439,-84.5061,EST,Urban,3,0,0,0,n, 
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_16,d71182,2020-09-30,2020-11-04,35,31.2422,-84.5085,EST,Urban,1.5,0,0,0,n, 
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_18,d71184,2020-09-30,2020-11-04,35,31.2283,-84.4837,EST,Urban,4,0,0,0,n, 
GA_Forest_Jones_Center_20,GA_Forest_Jones_Center_20_22,d71188,2020-10-01,2020-10-31,30,31.2844,-84.523,EST,Urban,2,0,0,0,n, 
UT_SLC_20,General Holm Park N.USA.2020, ,2020-09-05,2020-10-08,33,40.68853,-111.92113,MST,Wild,20.1,0,0,0,n, 
DC_Urban_HH_Sites_20,HH0101, ,2020-09-23,2020-10-07,14,38.9047,-77.07142,EST,Wild,14.5,0,0,0,n,"This camera was stolen. I marked """"yes"""" because it was working the last time one of the camera trappers changed the USD card."
DC_Urban_HH_Sites_20,HH0102, ,2020-09-23,2020-10-08,15,38.90471,-77.07394,EST,Wild,11.5,0,0,1,n, 
DC_Urban_HH_Sites_20,HH0103, ,2020-09-23,2020-10-08,15,38.90484,-77.06927,EST,Wild, ,0,0,1,n, 
DC_Urban_HH_Sites_20,HH0104, ,2020-09-23,2020-10-08,15,38.90456,-77.06839,EST,Wild, ,0,0,0,n, 
DC_Urban_HH_Sites_20,HH0105, ,2020-09-23,2020-10-08,15,38.90354,-77.06369,EST,Wild, ,0,1,0,n, 
DC_Urban_HH_Sites_20,HH0106, ,2020-09-23,2020-10-08,15,38.90394,-77.06192,EST,Wild, ,0,1,0,n, 
DC_Urban_HH_Sites_20,HH0107, ,2020-09-23,2020-10-06,13,38.90474,-77.06249,EST,Wild, ,0,1,0,n, 
DC_Urban_HH_Sites_20,HH0108, ,2020-09-23,2020-10-08,15,38.90601,-77.06038,EST,Rural,50,0,1,0,n,all camera sets were set in areas with ocelots in mind (dense thornshrub patches or adjacent to dense thornshrub patches)
DC_Urban_HH_Sites_20,HH0109, ,2020-09-23,2020-10-08,15,38.90566,-77.06222,EST,Rural,50,0,1,0,n,Uplaoded via AI Tool / All Cameras were set to determine presence of ocelots (i.e. dense brush or near by)
DC_Urban_HH_Sites_20,HH0110, ,2020-09-23,2020-10-07,14,38.90732,-77.06612,EST,Rural,25,0,1,0,n,cameras set in dense brush (ocelot habitat)
DC_Urban_HH_Sites_20,HH0111, ,2020-09-23,2020-10-08,15,38.90638,-77.0683,EST,Rural,15,0,1,0,n,Set for ocelots in dense brush.  Camera seemed to malfunction during deployment.
DC_Urban_HH_Sites_20,HH0112, ,2020-09-23,2020-10-08,15,38.90646,-77.06636,EST,Rural,25,0,1,0,n,Uplaoded via AI Tool / All Cameras were set to determine presence of ocelots (i.e. dense brush or near by)
DC_Urban_HH_Sites_20,HH0113, ,2020-10-08,2020-10-23,15,38.90445,-77.06561,EST,Rural,10,0,1,0,n,Uplaoded via AI Tool / All Cameras were set to determine presence of ocelots (i.e. dense brush or near by)
DC_Urban_HH_Sites_20,HH0114, ,2020-10-08,2020-10-23,15,38.90771,-77.06495,EST,Rural, ,0,0,1,n, 
DC_Urban_HH_Sites_20,HH0115, ,2020-10-08,2020-10-23,15,38.90581,-77.05846,EST,Wild, ,0,1,0,n,1 minute interval.
DC_Urban_HH_Sites_20,HH0116, ,2020-10-08,2020-10-23,15,38.90172,-77.06162,EST,Wild, ,0,0,1,n,1 minute time interval.
DC_Urban_HH_Sites_20,HH0117, ,2020-10-08,2020-10-23,15,38.90252,-77.06505,EST,Wild, ,1,0,0,n,1 minute time interval. Auto sensitivity.
DC_Urban_HH_Sites_20,HH0118, ,2020-10-08,2020-10-23,15,38.90341,-77.06707,EST,Wild, ,0,0,1,n,1 minute interval.
DC_Urban_HH_Sites_20,HH0119, ,2020-10-08,2020-10-23,15,38.90089,-77.05779,EST,Wild, ,0,0,1,n,1 minute time interval.
DC_Urban_HH_Sites_20,HH0120, ,2020-10-08,2020-10-23,15,38.90205,-77.05781,EST,Wild, ,0,0,0,n,1 minute time interval.
DC_Urban_HH_Sites_20,HH0121, ,2020-10-08,2020-10-23,15,38.9029,-77.05708,EST,Wild, ,0,0,1,n,"1 minute time interval, normal sensitivity."
DC_Urban_HH_Sites_20,HH0122, ,2020-10-08,2020-10-23,15,38.90376,-77.05634,EST,Wild, ,0,0,1,n,1 minute time interval. Normal sensitivity.
HI_Forest_O'ahu_20,HI_Forest_O'ahu_20_01,d68485,2020-09-17,2020-10-07,20,21.3619,-157.74675,HST,Urban,7,0,0,0,n, 
HI_Forest_O'ahu_20,HI_Forest_O'ahu_20_06,d68490,2020-09-17,2020-10-11,24,21.36688,-157.74391,HST,Urban,4,0,0,0,n,Misfires removed prior to upload.
HI_Forest_O'ahu_20,HI_Forest_O'ahu_20_07,d68491,2020-09-23,2020-10-20,27,21.36574,-157.74779,HST,Urban,5,0,0,0,n,Misfires removed prior to upload.
DC_Urban_HL_Sites_20,HL0301, ,2020-09-21,2020-10-06,15,38.93523,-77.06053,EST,Wild, ,0,1,0,n,1 minute time interval. Normal sensitivity.
DC_Urban_HL_Sites_20,HL0302, ,2020-09-21,2020-10-06,15,38.93683,-77.06168,EST,Wild, ,0,1,0,n,"Normal sensitivity settings, 60s time interval."
DC_Urban_HL_Sites_20,HL0303, ,2020-09-21,2020-10-06,15,38.93613,-77.05803,EST,Wild, ,0,1,0,n,"Time interval of 15s. Normal settings. No pictures taken on the last day of the survey period, October 20th, 2020."
DC_Urban_HL_Sites_20,HL0304, ,2020-09-21,2020-10-06,15,38.93649,-77.06624,EST,Wild, ,0,0,0,n,1 minute time interval.
DC_Urban_HL_Sites_20,HL0305, ,2020-09-21,2020-10-06,15,38.93579,-77.06703,EST,Wild, ,0,1,0,n,1 minute time interval. Normal sensitivity.
DC_Urban_HL_Sites_20,HL0306, ,2020-09-21,2020-10-06,15,38.93675,-77.06824,EST,Wild, ,0,0,0,n,1 minute time interval. Normal or auto sensitivity.
DC_Urban_HL_Sites_20,HL0307, ,2020-09-21,2020-10-06,15,38.93682,-77.06971,EST,Wild, ,0,1,0,n,1 minute time interval. Normal sensitivity.
DC_Urban_HL_Sites_20,HL0308, ,2020-09-21,2020-10-06,15,38.93642,-77.06739,EST,Wild, ,0,0,0,n,"This camera had a 1 minute interval, and normal sensitivity."
DC_Urban_HL_Sites_20,HL0309, ,2020-09-21,2020-10-06,15,38.93158,-77.07574,EST,Wild, ,0,1,0,n,1 minute time interval.
DC_Urban_HL_Sites_20,HL0310, ,2020-09-21,2020-10-06,15,38.93273,-77.07532,EST,Wild, ,0,1,0,n,1 minute time interval. Normal sensitivity.
DC_Urban_HL_Sites_20,HL0311, ,2020-09-21,2020-10-06,15,38.93534,-77.07645,EST,Rural,15,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0312, ,2020-09-21,2020-10-05,14,38.93457,-77.07547,EST,Rural,15,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0313, ,2020-09-21,2020-10-06,15,38.92727,-77.07262,EST,Rural,15,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0314, ,2020-09-21,2020-10-06,15,38.92437,-77.06913,EST,Rural,15,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0315, ,2020-09-21,2020-10-06,15,38.92713,-77.06716,EST,Rural,15,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0316, ,2020-09-21,2020-10-06,15,38.92798,-77.06558,EST,Rural,15,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0317, ,2020-10-06,2020-10-21,15,38.93781,-77.07219,EST,Rural, ,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0318, ,2020-10-06,2020-10-21,15,38.93956,-77.07076,EST,Rural, ,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0319, ,2020-10-06,2020-10-21,15,38.93493,-77.07869,EST,Rural, ,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0320, ,2020-10-06,2020-10-21,15,38.93544,-77.07903,EST,Rural, ,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0321, ,2020-10-06,2020-10-21,15,38.93559,-77.0799,EST,Rural, ,1,0,0,n, 
DC_Urban_HL_Sites_20,HL0322, ,2020-10-06,2020-10-21,15,38.93845,-77.07909,EST,Rural, ,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0323, ,2020-10-06,2020-10-21,15,38.92847,-77.08522,EST,Rural, ,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0324, ,2020-10-06,2020-10-21,15,38.92804,-77.07528,EST,Rural, ,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0325, ,2020-10-06,2020-10-21,15,38.94189,-77.0553,EST,Rural, ,0,0,1,n,"Data from September 1st to September 18th is unusable. On two separate occasions, a cow knocked its head into the camera and shifted the camera's position. Photos from September 19th to October 5th seem usable."
DC_Urban_HL_Sites_20,HL0326, ,2020-10-06,2020-10-21,15,38.9395,-77.0673,EST,Rural,30,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0327, ,2020-10-06,2020-10-21,15,38.93991,-77.06709,EST,Rural,10,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0328, ,2020-10-06,2020-10-21,15,38.93979,-77.06416,EST,Rural,20,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0329, ,2020-10-06,2020-10-21,15,38.92959,-77.06239,EST,Rural,12,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0330, ,2020-10-06,2020-10-21,15,38.92963,-77.05985,EST,Rural,30,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0331, ,2020-10-06,2020-10-21,15,38.93026,-77.05906,EST,Rural,40,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0332, ,2020-10-06,2020-10-21,15,38.93235,-77.05661,EST,Rural,30,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0333, ,2020-10-06,2020-10-21,15,38.93042,-77.05668,EST,Rural,30,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0334, ,2020-10-06,2020-10-21,15,38.93083,-77.06557,EST,Rural,10,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0801, ,2020-09-23,2020-10-08,15,38.9097,-77.05965,EST,Rural,15,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0802, ,2020-09-23,2020-10-08,15,38.90809,-77.06008,EST,Rural,15,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0803, ,2020-09-23,2020-10-08,15,38.90712,-77.05854,EST,Rural,15,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0805, ,2020-09-23,2020-10-08,15,38.90893,-77.05381,EST,Rural,17,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0806, ,2020-09-23,2020-10-08,15,38.91018,-77.05458,EST,Rural,16,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0807, ,2020-09-23,2020-10-08,15,38.91088,-77.05885,EST,Rural,15,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0808, ,2020-09-23,2020-10-06,13,38.91285,-77.06364,EST,Rural,15,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0809, ,2020-09-23,2020-10-08,15,38.91383,-77.06174,EST,Rural,15,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0810, ,2020-09-23,2020-10-08,15,38.91626,-77.0602,EST,Rural,15,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0811, ,2020-09-23,2020-10-08,15,38.91613,-77.06303,EST,Rural, ,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0812, ,2020-09-23,2020-10-08,15,38.91687,-77.0657,EST,Rural, ,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0813, ,2020-09-23,2020-10-08,15,38.91483,-77.06775,EST,Rural, ,0,1,0,n, 
DC_Urban_HL_Sites_20,HL0814, ,2020-10-08,2020-10-23,15,38.90557,-77.05602,EST,Rural,30,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0815, ,2020-10-08,2020-10-23,15,38.90979,-77.06347,EST,Rural,12,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0816, ,2020-10-08,2020-10-23,15,38.91057,-77.06771,EST,Rural,65,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0817, ,2020-10-08,2020-10-23,15,38.91245,-77.06682,EST,Rural,65,0,1,0,n,detection in feet
DC_Urban_HL_Sites_20,HL0818, ,2020-10-08,2020-10-23,15,38.91283,-77.06555,EST,Rural,65,0,0,0,n,set 12 hours ahead
DC_Urban_HL_Sites_20,HL0820, ,2020-10-08,2020-10-23,15,38.91831,-77.06546,EST,Rural,65,0,0,0,n, 
DC_Urban_HL_Sites_20,HL0821, ,2020-10-08,2020-10-23,15,38.91677,-77.07174,EST,Rural,65,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0822, ,2020-10-08,2020-10-23,15,38.91809,-77.07242,EST,Rural,65,0,0,0,n,set 12 hours ahead
DC_Urban_HL_Sites_20,HL0823, ,2020-10-08,2020-10-23,15,38.90626,-77.05478,EST,Rural,65,0,0,1,n, 
DC_Urban_HL_Sites_20,HL0824, ,2020-10-08,2020-10-23,15,38.90868,-77.05133,EST,Rural,65,0,0,1,n,all detection distances in ft
DC_Urban_HL_Sites_20,HL0825, ,2020-10-08,2020-10-23,15,38.90823,-77.05004,EST,Wild, ,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_03B,d70924,2020-09-15,2020-09-26,11,42.1105,-93.56171,CST,Urban,1,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_04B,d70925,2020-09-15,2020-09-26,11,42.11244,-93.56088,CST,Urban,2,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_06,d68905,2020-09-18,2020-10-11,23,42.09581,-93.57294,CST,Urban,4,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_08,d68907,2020-09-18,2020-10-11,23,42.09678,-93.57554,CST,Urban,10,0,0,0,n,Misfires removed prior to upload.
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_11B,d70926,2020-09-13,2020-09-26,13,42.10258,-93.58598,CST,Urban,5,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_12A,d68911,2020-08-29,2020-09-13,15,42.10006,-93.58586,CST,Urban,2,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_14,d68913,2020-09-18,2020-10-11,23,42.10091,-93.57024,CST,Urban,6,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_16,d68915,2020-09-19,2020-10-14,25,42.08718,-93.59324,CST,Urban,4,0,0,1,n,Misfires removed prior to upload.
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_18,d68917,2020-09-18,2020-10-11,23,42.0934,-93.57596,CST,Urban,5,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_19,d68918,2020-10-23,2020-10-31,8,42.12773,-93.56279,CST,Urban,3,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_21,d71192,2020-10-23,2020-11-01,9,42.12272,-93.56083,CST,Urban,2,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_22,d71193,2020-10-23,2020-10-31,8,42.12272,-93.56083,CST,Urban,6,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_24,d71195,2020-09-24,2020-10-09,15,42.15574,-93.57317,CST,Urban,9,0,0,0,n,Misfires removed prior to upload.
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_26,d71197,2020-09-24,2020-10-09,15,42.16414,-93.5741,CST,Urban,6,0,0,0,n,Misfires removed prior to upload.
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_28,d71199,2020-10-14,2020-10-31,17,42.0819,-93.59349,CST,Urban,4,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_30,d71201,2020-10-10,2020-11-01,22,42.15609,-93.57654,CST,Urban,4,0,0,0,n, 
IA_Anthropogenic_Ames_20,IA_Anthropogenic_Ames_20_33,d72503,2020-10-09,2020-10-31,22,42.1584,-93.57572,CST,Urban,3,0,0,0,n, 
IL_Anthropogenic_Aurora_20,IL_Anthropogenic_Aurora_20_01,d68963,2020-08-27,2020-10-03,37,41.74843,-88.35332,CST,Urban,3,1,0,0,n, 
IL_Anthropogenic_Aurora_20,IL_Anthropogenic_Aurora_20_02,d68964,2020-08-28,2020-10-09,42,41.748,-88.367,CST,Urban,2,0,0,1,n, 
IL_Anthropogenic_Aurora_20,IL_Anthropogenic_Aurora_20_03,d68965,2020-08-27,2020-10-01,35,41.747,-88.3549,CST,Urban,2,1,0,0,n, 
